CID;TABCD;LCD;CLASS;TCD;STCD;NID;POL_LCD
58;1;3723;A;10;0;24628;337
58;1;3724;A;10;0;24745;2798
58;1;3726;A;10;0;24777;718
58;1;3730;A;10;0;25127;353
58;1;3731;A;10;0;25018;639
58;1;3732;A;10;0;25237;632
58;1;3734;A;10;0;25309;615
58;1;3735;A;10;0;25373;611
58;1;3736;A;10;0;25468;495
58;1;3739;A;10;0;25533;681
58;1;3740;A;10;0;25537;14289
58;1;3741;A;10;0;25570;14291
58;1;3742;A;10;0;25614;495
58;1;3743;A;10;0;25720;359
58;1;3746;A;10;0;25858;2798
58;1;3747;A;10;0;25872;359
58;1;3749;A;10;0;25965;323
58;1;3750;A;10;0;26002;548
58;1;3751;A;10;0;26010;548
58;1;3752;A;10;0;26047;545
58;1;3753;A;10;0;26082;590
58;1;3755;A;10;0;26269;443
58;1;3759;A;10;0;26541;681
58;1;3760;A;10;0;26570;2791
58;1;3762;A;10;0;26583;590
58;1;3763;A;10;0;26669;420
58;1;3764;A;10;0;26749;640
58;1;3766;A;10;0;26798;435
58;1;3767;A;10;0;26840;421
58;1;3768;A;10;0;26861;2791
58;1;3772;A;10;0;27123;534
58;1;3773;A;10;0;27204;723
58;1;3774;A;10;0;27216;2798
58;1;3775;A;10;0;27220;2798
58;1;3776;A;10;0;27272;579
58;1;3777;A;10;0;27304;728
58;1;3778;A;10;0;27308;609
58;1;3779;A;10;0;27404;702
58;1;3782;A;10;0;7027;632
58;1;3784;A;10;0;17666;58413
58;1;3785;A;10;0;13597;58413
58;1;3789;A;10;0;27827;361
58;1;3790;A;10;0;27863;495
58;1;3792;A;10;0;27945;595
58;1;3793;A;10;0;27298;609
58;1;3797;A;10;0;28082;495
58;1;3798;A;10;0;28105;591
58;1;3801;A;10;0;28374;595
58;1;3802;A;10;0;28447;3338
58;1;3805;A;10;0;588;336
58;1;3806;A;10;0;755;419
58;1;3809;A;10;0;961;360
58;1;3810;A;10;0;971;352
58;1;3811;A;10;0;1356;672
58;1;3812;A;10;0;1459;662
58;1;3813;A;10;0;1779;418
58;1;3814;A;10;0;1787;418
58;1;3817;A;10;0;2897;620
58;1;3819;A;10;0;3617;336
58;1;3820;A;10;0;3644;337
58;1;3823;A;10;0;3915;2791
58;1;3824;A;10;0;3994;309
58;1;3825;A;10;0;4306;58411
58;1;3832;A;10;0;5016;329
58;1;3833;A;10;0;4986;508
58;1;3834;A;10;0;14464;58413
58;1;3838;A;10;0;6010;324
58;1;3839;A;10;0;6025;692
58;1;3840;A;10;0;6045;515
58;1;3842;A;10;0;6170;309
58;1;3843;A;10;0;6426;573
58;1;3844;A;10;0;6569;344
58;1;3845;A;10;0;6606;502
58;1;3846;A;10;0;7047;58411
58;1;3848;A;10;0;7129;685
58;1;3849;A;10;0;7137;419
58;1;3851;A;10;0;7498;409
58;1;3852;A;10;0;7589;419
58;1;3853;A;10;0;7722;548
58;1;3854;A;10;0;7740;617
58;1;3858;A;10;0;8263;315
58;1;3859;A;10;0;8556;362
58;1;3860;A;10;0;8977;610
58;1;3861;A;10;0;9286;653
58;1;3862;A;10;0;10113;329
58;1;3869;A;10;0;10556;436
58;1;3870;A;10;0;3072;14292
58;1;3871;A;10;0;10905;565
58;1;3875;A;10;0;11337;412
58;1;3878;A;10;0;11569;334
58;1;3879;A;10;0;11571;637
58;1;3880;A;10;0;12175;3231
58;1;3881;A;10;0;12186;578
58;1;3882;A;10;0;11702;454
58;1;3883;A;10;0;11701;523
58;1;3884;A;10;0;12008;324
58;1;3886;A;10;0;12373;612
58;1;3887;A;10;0;12570;420
58;1;3890;A;10;0;12962;321
58;1;3891;A;10;0;18618;678
58;1;3892;A;10;0;13268;315
58;1;3896;A;10;0;13425;14289
58;1;3900;A;10;0;13547;409
58;1;3901;A;10;0;13620;487
58;1;3902;A;10;0;19262;324
58;1;3905;A;10;0;13957;515
58;1;3906;A;10;0;14062;576
58;1;3908;A;10;0;15091;418
58;1;3910;A;10;0;15186;610
58;1;3912;A;10;0;15291;337
58;1;3913;A;10;0;15439;409
58;1;3915;A;10;0;15692;576
58;1;3916;A;10;0;15725;14291
58;1;3918;A;10;0;15788;510
58;1;3922;A;10;0;16191;14291
58;1;3923;A;10;0;15987;589
58;1;3925;A;10;0;16611;475
58;1;3926;A;10;0;16667;312
58;1;3929;A;10;0;17043;308
58;1;3930;A;10;0;17156;2799
58;1;3931;A;10;0;17411;403
58;1;3932;A;10;0;17708;623
58;1;3936;A;10;0;17993;409
58;1;3939;A;10;0;18095;453
58;1;3940;A;10;0;18212;14291
58;1;3942;A;10;0;18276;599
58;1;3943;A;10;0;18364;545
58;1;3944;A;10;0;18448;561
58;1;3945;A;10;0;18461;593
58;1;3946;A;10;0;18712;402
58;1;3948;A;10;0;19814;552
58;1;3949;A;10;0;20222;664
58;1;3950;A;10;0;20238;362
58;1;3951;A;10;0;20310;3229
58;1;3952;A;10;0;20369;502
58;1;3954;A;10;0;20824;14289
58;1;3955;A;10;0;21027;339
58;1;3956;A;10;0;21297;433
58;1;3957;A;10;0;21332;568
58;1;3958;A;10;0;18322;14290
58;1;3961;A;10;0;22303;620
58;1;3963;A;10;0;22339;14289
58;1;3964;A;10;0;22631;597
58;1;3965;A;10;0;22685;624
58;1;3966;A;10;0;24354;652
58;1;3970;A;10;0;22712;669
58;1;3971;A;10;0;22718;566
58;1;3972;A;10;0;22720;665
58;1;3973;A;10;0;22721;403
58;1;3974;A;10;0;22999;723
58;1;3975;A;10;0;23576;339
58;1;3976;A;10;0;23638;423
58;1;3977;A;10;0;23333;382
58;1;3978;A;10;0;23902;556
58;1;3979;A;10;0;24040;384
58;1;3980;A;10;0;24160;352
58;1;3981;A;10;0;24295;14290
58;1;3984;A;10;0;24473;312
58;1;3985;A;10;0;24556;565
58;1;3986;A;10;0;24572;494
58;1;3987;A;10;0;24954;590
58;1;3990;A;10;0;25778;470
58;1;3991;A;10;0;25582;362
58;1;3994;A;10;0;25860;432
58;1;3996;A;10;0;26106;315
58;1;3997;A;10;0;26599;3231
58;1;3999;A;10;0;26739;494
58;1;4000;A;10;0;26893;329
58;1;4001;A;10;0;26896;619
58;1;4004;A;10;0;27056;502
58;1;4005;A;10;0;27064;349
58;1;4007;A;10;0;27294;465
58;1;4016;A;10;0;28116;529
58;1;4017;A;10;0;28166;58411
58;1;4018;A;10;0;493;436
58;1;4020;A;10;0;504;324
58;1;4021;A;10;0;544;308
58;1;4022;A;10;0;556;502
58;1;4024;A;10;0;902;58413
58;1;4025;A;10;0;928;352
58;1;4027;A;10;0;954;714
58;1;4028;A;10;0;965;3229
58;1;4031;A;10;0;1005;529
58;1;4032;A;10;0;1671;615
58;1;4033;A;10;0;1694;634
58;1;4034;A;10;0;1701;362
58;1;4035;A;10;0;2153;394
58;1;4037;A;10;0;1777;585
58;1;4039;A;10;0;2146;548
58;1;4040;A;10;0;2634;704
58;1;4041;A;10;0;2645;329
58;1;4042;A;10;0;2695;587
58;1;4043;A;10;0;2740;3227
58;1;4044;A;10;0;2767;359
58;1;4045;A;10;0;2777;638
58;1;4048;A;10;0;24492;534
58;1;4049;A;10;0;2853;625
58;1;4050;A;10;0;2878;520
58;1;4051;A;10;0;2889;568
58;1;4052;A;10;0;2903;714
58;1;4053;A;10;0;2932;692
58;1;4054;A;10;0;2934;650
58;1;4055;A;10;0;3084;700
58;1;4057;A;10;0;3102;352
58;1;4058;A;10;0;3138;568
58;1;4060;A;10;0;3255;319
58;1;4064;A;10;0;3373;497
58;1;4068;A;10;0;3446;397
58;1;4069;A;10;0;3446;681
58;1;4070;A;10;0;3453;555
58;1;4079;A;10;0;3708;474
58;1;4080;A;10;0;3867;568
58;1;4081;A;10;0;3939;661
58;1;4082;A;10;0;3941;587
58;1;4083;A;10;0;3943;383
58;1;4085;A;10;0;3731;324
58;1;4088;A;10;0;4163;674
58;1;4090;A;10;0;7736;664
58;1;4091;A;10;0;4198;349
58;1;4092;A;10;0;5129;690
58;1;4093;A;10;0;4221;2800
58;1;4098;A;10;0;4468;401
58;1;4100;A;10;0;4533;2798
58;1;4102;A;10;0;4839;502
58;1;4103;A;10;0;4843;545
58;1;4104;A;10;0;5180;714
58;1;4108;A;10;0;4936;664
58;1;4109;A;10;0;5003;58410
58;1;4110;A;10;0;5227;540
58;1;4113;A;10;0;5011;451
58;1;4116;A;10;0;5060;714
58;1;4117;A;10;0;5251;577
58;1;4118;A;10;0;5265;352
58;1;4123;A;10;0;5463;319
58;1;4134;A;10;0;5851;684
58;1;4135;A;10;0;5917;467
58;1;4141;A;10;0;6054;396
58;1;4144;A;10;0;6468;435
58;1;4145;A;10;0;5777;387
58;1;4147;A;10;0;6166;700
58;1;4150;A;10;0;6555;352
58;1;4154;A;10;0;24493;681
58;1;4156;A;10;0;20300;529
58;1;4157;A;10;0;6716;332
58;1;4158;A;10;0;6718;412
58;1;4159;A;10;0;6722;555
58;1;4160;A;10;0;6727;309
58;1;4164;A;10;0;6931;395
58;1;4166;A;10;0;7092;324
58;1;4171;A;10;0;7271;372
58;1;4172;A;10;0;7299;502
58;1;4173;A;10;0;7323;579
58;1;4174;A;10;0;7397;540
58;1;4177;A;10;0;7434;3325
58;1;4179;A;10;0;7654;455
58;1;4181;A;10;0;7716;357
58;1;4183;A;10;0;7796;649
58;1;4185;A;10;0;7933;561
58;1;4190;A;10;0;8192;467
58;1;4195;A;10;0;8298;522
58;1;4197;A;10;0;8315;556
58;1;4198;A;10;0;8327;714
58;1;4199;A;10;0;8327;308
58;1;4200;A;10;0;8338;2798
58;1;4203;A;10;0;8481;58411
58;1;4207;A;10;0;8759;14291
58;1;4208;A;10;0;8784;667
58;1;4211;A;10;0;8829;700
58;1;4212;A;10;0;8842;502
58;1;4213;A;10;0;8893;501
58;1;4215;A;10;0;9052;502
58;1;4216;A;10;0;9058;2791
58;1;4224;A;10;0;9431;681
58;1;4230;A;10;0;9532;439
58;1;4232;A;10;0;9601;629
58;1;4235;A;10;0;9765;455
58;1;4236;A;10;0;9837;567
58;1;4237;A;10;0;9859;639
58;1;4238;A;10;0;9876;425
58;1;4241;A;10;0;9972;579
58;1;4242;A;10;0;9989;589
58;1;4243;A;10;0;9991;629
58;1;4244;A;10;0;10049;14291
58;1;4245;A;10;0;10190;418
58;1;4249;A;10;0;10375;629
58;1;4257;A;10;0;10611;453
58;1;4261;A;10;0;10841;599
58;1;4262;A;10;0;10871;372
58;1;4264;A;10;0;11024;334
58;1;4266;A;10;0;11085;352
58;1;4268;A;10;0;11167;451
58;1;4272;A;10;0;11469;407
58;1;4276;A;10;0;11505;372
58;1;4277;A;10;0;11514;633
58;1;4280;A;10;0;11674;45500
58;1;4281;A;10;0;11675;661
58;1;4282;A;10;0;11770;336
58;1;4283;A;10;0;11797;498
58;1;4284;A;10;0;11814;728
58;1;4285;A;10;0;11830;362
58;1;4286;A;10;0;11869;638
58;1;4291;A;10;0;12267;597
58;1;4292;A;10;0;12106;2791
58;1;4293;A;10;0;12366;625
58;1;4295;A;10;0;12636;451
58;1;4296;A;10;0;4852;573
58;1;4298;A;10;0;12673;332
58;1;4299;A;10;0;12746;423
58;1;4301;A;10;0;13126;714
58;1;4304;A;10;0;13350;484
58;1;4306;A;10;0;13444;629
58;1;4307;A;10;0;13481;395
58;1;4308;A;10;0;13487;395
58;1;4309;A;10;0;13499;418
58;1;4311;A;10;0;13577;674
58;1;4312;A;10;0;18031;664
58;1;4319;A;10;0;14346;662
58;1;4324;A;10;0;14497;395
58;1;4326;A;10;0;2769;362
58;1;4327;A;10;0;13993;667
58;1;4328;A;10;0;14004;704
58;1;4329;A;10;0;14009;418
58;1;4330;A;10;0;14042;58413
58;1;4331;A;10;0;14524;533
58;1;4333;A;10;0;14907;361
58;1;4334;A;10;0;14962;362
58;1;4337;A;10;0;15068;615
58;1;4339;A;10;0;15097;638
58;1;4341;A;10;0;15123;555
58;1;4343;A;10;0;15166;691
58;1;4344;A;10;0;15169;694
58;1;4351;A;10;0;15409;674
58;1;4354;A;10;0;15497;710
58;1;4355;A;10;0;15535;656
58;1;4356;A;10;0;15543;357
58;1;4357;A;10;0;15615;319
58;1;4358;A;10;0;15647;319
58;1;4359;A;10;0;15652;470
58;1;4360;A;10;0;15675;728
58;1;4361;A;10;0;15736;728
58;1;4363;A;10;0;2789;637
58;1;4365;A;10;0;16222;512
58;1;4371;A;10;0;16438;520
58;1;4373;A;10;0;16471;423
58;1;4374;A;10;0;16654;560
58;1;4375;A;10;0;16655;372
58;1;4376;A;10;0;16656;692
58;1;4381;A;10;0;16850;435
58;1;4388;A;10;0;17121;377
58;1;4392;A;10;0;17208;540
58;1;4394;A;10;0;17293;686
58;1;4395;A;10;0;17310;58410
58;1;4396;A;10;0;17329;709
58;1;4398;A;10;0;17424;534
58;1;4401;A;10;0;17528;589
58;1;4406;A;10;0;18008;479
58;1;4410;A;10;0;18277;572
58;1;4413;A;10;0;28113;14290
58;1;4415;A;10;0;18357;397
58;1;4416;A;10;0;18384;412
58;1;4419;A;10;0;18424;319
58;1;4420;A;10;0;18425;679
58;1;4422;A;10;0;18449;561
58;1;4423;A;10;0;18457;366
58;1;4428;A;10;0;18702;674
58;1;4429;A;10;0;18704;58408
58;1;4431;A;10;0;18772;651
58;1;4433;A;10;0;18879;467
58;1;4438;A;10;0;19082;629
58;1;4439;A;10;0;19093;545
58;1;4443;A;10;0;19260;590
58;1;4449;A;10;0;19418;352
58;1;4450;A;10;0;19571;497
58;1;4451;A;10;0;19855;590
58;1;4452;A;10;0;19867;627
58;1;4454;A;10;0;19930;694
58;1;4455;A;10;0;19959;692
58;1;4457;A;10;0;20027;681
58;1;4458;A;10;0;28445;14291
58;1;4459;A;10;0;20248;702
58;1;4460;A;10;0;20302;372
58;1;4463;A;10;0;20405;651
58;1;4470;A;10;0;20553;394
58;1;4472;A;10;0;20615;394
58;1;4476;A;10;0;20804;629
58;1;4477;A;10;0;20845;568
58;1;4478;A;10;0;20886;639
58;1;4483;A;10;0;20959;534
58;1;4490;A;10;0;21261;308
58;1;4492;A;10;0;21351;728
58;1;4493;A;10;0;21472;573
58;1;4495;A;10;0;21604;595
58;1;4497;A;10;0;21738;484
58;1;4500;A;10;0;21913;352
58;1;4501;A;10;0;21917;533
58;1;4503;A;10;0;21930;555
58;1;4509;A;10;0;22327;572
58;1;4510;A;10;0;22077;319
58;1;4511;A;10;0;22100;629
58;1;4513;A;10;0;22121;352
58;1;4517;A;10;0;22181;45500
58;1;4519;A;10;0;23323;372
58;1;4520;A;10;0;22494;45500
58;1;4526;A;10;0;22790;375
58;1;4528;A;10;0;22889;309
58;1;4529;A;10;0;22893;467
58;1;4533;A;10;0;23096;691
58;1;4534;A;10;0;23131;520
58;1;4537;A;10;0;23193;572
58;1;4539;A;10;0;23578;512
58;1;4540;A;10;0;23575;634
58;1;4541;A;10;0;23602;397
58;1;4544;A;10;0;9786;497
58;1;4546;A;10;0;23233;512
58;1;4547;A;10;0;23675;720
58;1;4550;A;10;0;23260;421
58;1;4552;A;10;0;23326;324
58;1;4553;A;10;0;23381;591
58;1;4554;A;10;0;23401;533
58;1;4555;A;10;0;23429;651
58;1;4558;A;10;0;23532;545
58;1;4561;A;10;0;11783;396
58;1;4562;A;10;0;23922;467
58;1;4565;A;10;0;24041;634
58;1;4566;A;10;0;24147;705
58;1;4567;A;10;0;25074;662
58;1;4571;A;10;0;24468;609
58;1;4573;A;10;0;24564;520
58;1;4576;A;10;0;24692;334
58;1;4577;A;10;0;24888;334
58;1;4580;A;10;0;24756;58413
58;1;4585;A;10;0;24847;548
58;1;4587;A;10;0;24964;2800
58;1;4589;A;10;0;25025;372
58;1;4592;A;10;0;25329;686
58;1;4593;A;10;0;25443;324
58;1;4596;A;10;0;25540;512
58;1;4597;A;10;0;25595;681
58;1;4598;A;10;0;25647;397
58;1;4599;A;10;0;25718;396
58;1;4600;A;10;0;25735;652
58;1;4601;A;10;0;25749;664
58;1;4602;A;10;0;25740;629
58;1;4606;A;10;0;25933;704
58;1;4607;A;10;0;21984;453
58;1;4610;A;10;0;26146;700
58;1;4611;A;10;0;26242;576
58;1;4616;A;10;0;26527;537
58;1;4617;A;10;0;26529;640
58;1;4620;A;10;0;26622;625
58;1;4621;A;10;0;26628;349
58;1;4625;A;10;0;26750;377
58;1;4626;A;10;0;26831;418
58;1;4628;A;10;0;26924;319
58;1;4629;A;10;0;26959;451
58;1;4630;A;10;0;26992;2800
58;1;4632;A;10;0;27017;439
58;1;4635;A;10;0;27164;508
58;1;4638;A;10;0;27261;585
58;1;4640;A;10;0;27368;573
58;1;4641;A;10;0;27370;522
58;1;4642;A;10;0;27374;383
58;1;4645;A;10;0;27441;316
58;1;4648;A;10;0;27520;395
58;1;4650;A;10;0;27577;316
58;1;4654;A;10;0;27636;412
58;1;4655;A;10;0;27729;728
58;1;4660;A;10;0;27803;310
58;1;4664;A;10;0;27895;319
58;1;4666;A;10;0;27951;3325
58;1;4667;A;10;0;28202;714
58;1;4668;A;10;0;28207;714
58;1;4669;A;10;0;11278;3325
58;1;4670;A;10;0;28086;2793
58;1;4671;A;10;0;28233;3229
58;1;4675;A;10;0;28178;700
58;1;4677;A;10;0;28314;576
58;1;4678;A;10;0;28338;512
58;1;4679;A;10;0;28350;521
58;1;4680;A;10;0;28380;421
58;1;4681;A;10;0;28386;373
58;1;4682;A;10;0;28425;579
58;1;4683;A;10;0;28428;635
58;1;4686;A;10;0;28588;58408
58;1;4687;A;10;0;28587;397
58;1;4690;A;10;0;4952;451
58;1;4694;A;10;0;8722;451
58;1;4697;A;10;0;10676;467
58;1;4699;A;10;0;11774;601
58;1;4701;A;10;0;14899;451
58;1;4908;A;10;0;23941;382
58;1;4949;A;10;0;24704;565
58;1;5031;A;10;0;18451;451
58;1;5032;A;10;0;23604;373
58;1;5060;A;10;0;18804;461
58;1;5066;A;10;0;738;467
58;1;5067;A;10;0;26933;361
58;1;5106;A;10;0;6667;316
58;1;5115;A;10;0;10264;326
58;1;5125;A;10;0;1613;316
58;1;5150;A;10;0;25317;609
58;1;5167;A;10;0;522;323
58;1;5169;A;10;0;712;509
58;1;5172;A;10;0;1002;336
58;1;5174;A;10;0;23121;662
58;1;5176;A;10;0;1737;629
58;1;5178;A;10;0;2644;45500
58;1;5179;A;10;0;2753;357
58;1;5180;A;10;0;2893;691
58;1;5184;A;10;0;5092;58413
58;1;5186;A;10;0;3245;464
58;1;5187;A;10;0;3397;533
58;1;5188;A;10;0;3433;667
58;1;5189;A;10;0;3500;344
58;1;5191;A;10;0;18839;352
58;1;5192;A;10;0;4430;638
58;1;5194;A;10;0;4751;323
58;1;5197;A;10;0;4906;504
58;1;5198;A;10;0;5058;700
58;1;5199;A;10;0;5526;728
58;1;5201;A;10;0;24348;434
58;1;5202;A;10;0;5828;700
58;1;5204;A;10;0;6041;637
58;1;5208;A;10;0;3773;479
58;1;5209;A;10;0;6339;479
58;1;5210;A;10;0;14077;359
58;1;5211;A;10;0;6554;497
58;1;5213;A;10;0;6857;512
58;1;5215;A;10;0;7192;620
58;1;5216;A;10;0;7242;375
58;1;5217;A;10;0;7746;650
58;1;5224;A;10;0;8174;629
58;1;5225;A;10;0;8426;639
58;1;5229;A;10;0;8975;2798
58;1;5230;A;10;0;9051;479
58;1;5232;A;10;0;9204;58413
58;1;5235;A;10;0;9664;323
58;1;5238;A;10;0;11480;466
58;1;5239;A;10;0;9951;520
58;1;5240;A;10;0;10170;479
58;1;5242;A;10;0;10131;310
58;1;5245;A;10;0;10690;58410
58;1;5250;A;10;0;10856;2798
58;1;5253;A;10;0;11144;3227
58;1;5254;A;10;0;11241;691
58;1;5255;A;10;0;24341;533
58;1;5258;A;10;0;11524;491
58;1;5262;A;10;0;11953;650
58;1;5264;A;10;0;12597;512
58;1;5267;A;10;0;12722;14291
58;1;5268;A;10;0;12757;2800
58;1;5269;A;10;0;13070;337
58;1;5271;A;10;0;12065;337
58;1;5272;A;10;0;13534;464
58;1;5277;A;10;0;14071;2792
58;1;5283;A;10;0;15430;2793
58;1;5284;A;10;0;15474;58410
58;1;5285;A;10;0;15513;375
58;1;5287;A;10;0;15647;3325
58;1;5288;A;10;0;15765;637
58;1;5291;A;10;0;16126;561
58;1;5292;A;10;0;16171;686
58;1;5295;A;10;0;16881;728
58;1;5298;A;10;0;17201;686
58;1;5302;A;10;0;17348;435
58;1;5303;A;10;0;17643;638
58;1;5304;A;10;0;17752;357
58;1;5305;A;10;0;989;502
58;1;5308;A;10;0;18102;3325
58;1;5311;A;10;0;18379;651
58;1;5312;A;10;0;18453;637
58;1;5313;A;10;0;18459;58413
58;1;5316;A;10;0;18823;710
58;1;5325;A;10;0;19913;337
58;1;5331;A;10;0;20453;348
58;1;5332;A;10;0;20561;620
58;1;5333;A;10;0;20603;509
58;1;5335;A;10;0;20836;337
58;1;5339;A;10;0;21047;714
58;1;5344;A;10;0;21745;344
58;1;5345;A;10;0;22141;375
58;1;5347;A;10;0;22333;633
58;1;5348;A;10;0;22358;625
58;1;5352;A;10;0;23148;533
58;1;5355;A;10;0;23395;661
58;1;5356;A;10;0;5289;365
58;1;5357;A;10;0;19656;714
58;1;5359;A;10;0;24038;537
58;1;5360;A;10;0;16023;2800
58;1;5362;A;10;0;24276;420
58;1;5364;A;10;0;24516;323
58;1;5367;A;10;0;24577;533
58;1;5368;A;10;0;24805;529
58;1;5371;A;10;0;22312;466
58;1;5376;A;10;0;25634;529
58;1;5377;A;10;0;25719;473
58;1;5378;A;10;0;25730;479
58;1;5379;A;10;0;25847;3231
58;1;5382;A;10;0;26131;407
58;1;5383;A;10;0;14161;692
58;1;5385;A;10;0;26482;353
58;1;5386;A;10;0;23509;662
58;1;5388;A;10;0;26649;58410
58;1;5389;A;10;0;26792;348
58;1;5390;A;10;0;26808;614
58;1;5393;A;10;0;26964;504
58;1;5394;A;10;0;27003;3325
58;1;5395;A;10;0;27059;512
58;1;5398;A;10;0;27257;601
58;1;5400;A;10;0;27770;58413
58;1;5401;A;10;0;27801;561
58;1;5402;A;10;0;22199;700
58;1;5405;A;10;0;12218;529
58;1;5406;A;10;0;28060;323
58;1;5408;A;10;0;15372;692
58;1;5409;A;10;0;28267;305
58;1;5413;A;10;0;28566;58411
58;1;5426;A;10;0;6460;447
58;1;5517;A;10;0;25707;447
58;1;5523;A;10;0;27285;451
58;1;5625;A;10;0;12958;638
58;1;5626;A;10;0;27516;638
58;1;5686;A;10;0;8277;665
58;1;5687;A;10;0;21374;665
58;1;5970;A;10;0;22551;639
58;1;6047;A;10;0;23249;336
58;1;6499;A;10;0;11958;696
58;1;6501;A;10;0;8904;696
58;1;6641;A;10;0;25902;696
58;1;6672;A;10;0;20606;429
58;1;6709;A;10;0;23084;422
58;1;6722;A;10;0;12051;422
58;1;6727;A;10;0;2845;422
58;1;6819;A;10;0;27115;509
58;1;6849;A;10;0;1605;696
58;1;6943;A;10;0;4391;604
58;1;6944;A;10;0;9704;604
58;1;6945;A;10;0;24158;669
58;1;6946;A;10;0;14065;669
58;1;6947;A;10;0;9587;669
58;1;6949;A;10;0;25095;669
58;1;6978;A;10;0;17903;656
58;1;7601;A;10;0;575;366
58;1;7602;A;10;0;2148;324
58;1;7603;A;10;0;3903;334
58;1;7604;A;10;0;6457;470
58;1;7605;A;10;0;10833;412
58;1;7606;A;10;0;11643;508
58;1;7607;A;10;0;14441;334
58;1;7608;A;10;0;21172;334
58;1;7609;A;10;0;21447;454
58;1;7610;A;10;0;22196;495
58;1;7611;A;10;0;27079;412
58;1;7612;A;10;0;28337;470
58;1;7719;A;10;0;21735;315
58;1;7720;A;10;0;23886;653
58;1;7868;A;10;0;2595;629
58;1;7876;A;10;0;15885;334
58;1;7877;A;10;0;19086;454
58;1;7878;A;10;0;19161;334
58;1;7879;A;10;0;21126;454
58;1;7880;A;10;0;23592;334
58;1;7996;A;10;0;14201;326
58;1;8103;A;10;0;11102;545
58;1;13002;A;10;0;21257;529
58;1;13005;A;10;0;8761;529
58;1;13028;A;10;0;15794;529
58;1;13035;A;10;0;9345;529
58;1;13037;A;10;0;806;529
58;1;13044;A;10;0;21375;529
58;1;13078;A;10;0;10030;529
58;1;13085;A;10;0;4023;529
58;1;13119;A;10;0;4673;336
58;1;13127;A;10;0;5388;336
58;1;13194;A;10;0;3299;609
58;1;13265;A;10;0;18212;587
58;1;13267;A;10;0;19564;666
58;1;13421;A;10;0;16878;383
58;1;13422;A;10;0;22598;692
58;1;13423;A;10;0;16661;692
58;1;13424;A;10;0;26723;324
58;1;13425;A;10;0;15125;324
58;1;13426;A;10;0;7843;324
58;1;13427;A;10;0;23978;308
58;1;13428;A;10;0;17850;387
58;1;13429;A;10;0;12088;387
58;1;13431;A;10;0;26032;454
58;1;13432;A;10;0;11181;627
58;1;13433;A;10;0;12790;634
58;1;13434;A;10;0;28355;420
58;1;13435;A;10;0;13497;615
58;1;13436;A;10;0;24709;510
58;1;13437;A;10;0;7540;692
58;1;13438;A;10;0;4838;553
58;1;13439;A;10;0;21909;553
58;1;13440;A;10;0;3734;441
58;1;13441;A;10;0;14511;441
58;1;13442;A;10;0;20341;553
58;1;13443;A;10;0;18144;441
58;1;13444;A;10;0;13074;441
58;1;13445;A;10;0;21744;629
58;1;13446;A;10;0;23755;702
58;1;13447;A;10;0;25857;425
58;1;14025;A;10;0;17677;396
58;1;14052;A;10;0;12850;664
58;1;14059;A;10;0;25727;664
58;1;14126;A;10;0;16622;336
58;1;21330;A;10;0;23522;14291
58;1;30526;A;10;0;26608;620
58;1;30527;A;10;0;10097;409
58;1;30554;A;10;0;16384;349
58;1;30580;A;10;0;26160;515
58;1;30617;A;10;0;25357;2792
58;1;30663;A;10;0;19857;409
58;1;30664;A;10;0;18192;357
58;1;30736;A;10;0;8990;515
58;1;30887;A;10;0;21406;515
58;1;30921;A;10;0;18051;589
58;1;30923;A;10;0;15848;481
58;1;30949;A;10;0;24063;349
58;1;30950;A;10;0;12475;685
58;1;30956;A;10;0;6702;481
58;1;30957;A;10;0;12433;458
58;1;30995;A;10;0;26008;458
58;1;30996;A;10;0;11313;457
58;1;31258;A;10;0;7550;329
58;1;31259;A;10;0;18993;329
58;1;31260;A;10;0;25027;653
58;1;31261;A;10;0;13887;653
58;1;31262;A;10;0;23445;653
58;1;31263;A;10;0;23230;653
58;1;31264;A;10;0;21732;454
58;1;31265;A;10;0;16086;495
58;1;31267;A;10;0;16894;2791
58;1;31268;A;10;0;4742;502
58;1;31269;A;10;0;14454;555
58;1;31270;A;10;0;13178;555
58;1;31271;A;10;0;13182;555
58;1;31272;A;10;0;26399;484
58;1;31273;A;10;0;19321;502
58;1;31274;A;10;0;16508;384
58;1;31275;A;10;0;17012;384
58;1;31276;A;10;0;20673;502
58;1;31277;A;10;0;27278;502
58;1;31278;A;10;0;22595;674
58;1;31279;A;10;0;16490;674
58;1;31280;A;10;0;20260;674
58;1;31281;A;10;0;11822;502
58;1;31282;A;10;0;15160;484
58;1;31283;A;10;0;12405;484
58;1;31284;A;10;0;5950;634
58;1;31285;A;10;0;7643;634
58;1;31414;A;10;0;916;334
58;1;31437;A;10;0;3023;590
58;1;31438;A;10;0;22881;510
58;1;31439;A;10;0;11039;510
58;1;31440;A;10;0;14965;590
58;1;31441;A;10;0;10368;573
58;1;31442;A;10;0;1045;573
58;1;31443;A;10;0;10154;590
58;1;31444;A;10;0;19159;590
58;1;31445;A;10;0;21961;590
58;1;31446;A;10;0;24182;692
58;1;31447;A;10;0;3031;573
58;1;31448;A;10;0;4190;573
58;1;31449;A;10;0;19220;573
58;1;31493;A;10;0;5015;319
58;1;31494;A;10;0;27029;319
58;1;31495;A;10;0;6726;319
58;1;31496;A;10;0;27637;319
58;1;31497;A;10;0;18307;560
58;1;31498;A;10;0;22375;319
