CID;TABCD;LCD;CLASS;TCD;STCD;ROADNUMBER;RNID;N1ID;N2ID;POL_LCD;PES_LEV
58;1;55449;L;1;3;I1303;;18437;24353;257;0
58;1;55452;L;1;3;I1302;;18437;22090;257;0
58;1;55456;L;1;3;I1301;;18437;22090;257;0
58;1;55464;L;1;3;I4201;;18306;27711;257;0
58;1;55484;L;5;0;G;3239;17469;10808;489;0
58;1;55485;L;1;4;K3;16463;19355;21527;489;0
58;1;55486;L;5;0;G;20284;22547;5876;489;0
58;1;55487;L;5;0;G;3033;16337;10808;489;0
58;1;55488;L;5;0;G;16631;2993;21520;489;0
58;1;55489;L;5;0;G;11843;19355;5399;489;0
58;1;55493;L;1;4;K22;24051;10808;13228;489;0
58;1;55500;L;1;3;L428;;24388;12539;262;0
58;1;55517;L;1;3;L406;;19361;8775;262;0
58;1;55529;L;1;3;L431;;17880;16451;262;0
58;1;55541;L;1;3;L98;;22869;16836;262;0
58;1;55590;L;1;4;K13 LU;;16100;16101;262;0
58;1;55597;L;1;4;K53;;17460;19763;262;0
58;1;55606;L;1;4;K134;;13426;15721;262;0
58;1;55623;L;5;0;G;22548;22547;24454;489;0
58;1;55624;L;5;0;G;18437;24454;21527;489;0
58;1;55684;L;1;3;L520;;26935;11470;262;0
58;1;55715;L;1;3;L408;;7918;3747;262;0
58;1;55722;L;1;3;L407;;26458;26757;262;0
58;1;55792;L;1;2;B528;;13083;1918;709;0
58;1;55804;L;5;0;GD28;8576;26498;14202;393;0
58;1;55806;L;1;3;L1;;6387;10515;279;0
58;1;55813;L;1;3;L333;;23944;27793;624;0
58;1;55821;L;1;3;L623;;19167;4336;260;0
58;1;55842;L;5;0;GGe5;25827;14302;690;426;0
58;1;55848;L;1;2;B499;;4999;18212;670;0
58;1;55857;L;1;3;L58;;21402;24342;260;0
58;1;55863;L;1;3;L300;;4201;14370;287;0
58;1;55930;L;1;2;B56N;;15001;8714;460;0
58;1;55937;L;1;3;L672;1930;25959;25957;2566;0
58;1;55955;L;1;3;L564;;23959;23955;3158;0
58;1;55966;L;5;0;GD29;24737;22116;13005;393;0
58;1;56119;L;5;0;;6247;;;35697;0
58;1;56123;L;5;0;;18763;;;5123;0
58;1;56126;L;1;3;I1501;;18736;19768;257;0
58;1;56275;L;1;3;L199;;13756;17585;465;0
58;1;56286;L;1;3;L257;;18954;17585;465;0
58;1;56293;L;1;3;L145;;25101;637;385;0
58;1;56305;L;1;3;L136;;27540;27775;669;0
58;1;56324;L;1;3;L298;;18923;4064;619;0
58;1;56331;L;1;3;L125;;15371;18923;619;0
58;1;56346;L;1;3;L128;;21255;9316;256;0
58;1;56389;L;1;3;L224;;21560;2599;262;0
58;1;56403;L;1;3;L307;;18501;21044;262;0
58;1;56425;L;1;3;L409;;8199;3259;262;0
58;1;56450;L;1;3;L255;;18501;13505;262;0
58;1;56482;L;1;4;K3 LU;24684;19503;4753;516;0
58;1;56506;L;1;3;L208;;13905;21626;262;0
58;1;56548;L;5;0;G;3858;699;17861;524;0
58;1;56553;L;5;0;G;9771;17861;20283;524;0
58;1;56614;L;5;0;G;12535;14106;21535;524;0
58;1;56660;L;1;3;L386;;21356;307;262;0
58;1;56670;L;1;3;L516;;14979;18440;262;0
58;1;56752;L;1;3;L126;;25540;13588;280;0
58;1;56763;L;1;3;L86;;464;23441;280;0
58;1;56771;L;1;3;L108;;12020;23271;280;0
58;1;56777;L;1;3;L1198;;24923;24922;675;0
58;1;56814;L;1;2;B466a;1921;10961;17935;457;0
58;1;56830;L;1;3;L560;;13184;9423;284;0
58;1;56849;L;1;3;L562;;7531;20395;284;0
58;1;56863;L;1;3;L1192neu;;15439;24929;300;0
58;1;56998;L;1;3;S241;;241;5003;274;0
58;1;57005;L;1;3;S30;;22592;19765;58409;0
58;1;57019;L;1;3;S223;;19536;7979;274;0
58;1;57027;L;5;0;GL27;237;236;28547;505;0
58;1;57062;L;1;3;S272a;;24378;12789;51298;0
58;1;57076;L;5;0;GDD12;4891;4890;8954;390;0
58;1;57081;L;5;0;GDD13;24509;24508;7775;390;0
58;1;57191;L;1;3;L3089;;25416;16922;271;0
58;1;57211;L;1;2;B7a;;6895;11278;271;0
58;1;57654;L;1;3;L110;;25574;3111;604;0
58;1;57674;L;1;3;L27;;6630;21783;619;0
58;1;57679;L;1;3;L283;;21782;25097;256;0
58;1;57689;L;1;3;L107;;7017;20470;604;0
58;1;57693;L;1;3;L106;;25846;20470;604;0
58;1;57703;L;5;0;;26988;;;1655;0
58;1;57706;L;5;0;;27867;;;1655;0
58;1;57707;L;5;0;;23587;;;1655;0
58;1;57708;L;5;0;;27321;;;1655;0
58;1;57709;L;5;0;;20722;;;1655;0
58;1;57710;L;5;0;;23448;;;1655;0
58;1;57724;L;5;0;;2995;;;1655;0
58;1;57729;L;5;0;;8650;;;1655;0
58;1;57732;L;5;0;;25080;;;1655;0
58;1;57733;L;5;0;;27238;;;1655;0
58;1;57740;L;5;0;;10474;;;1655;0
58;1;57741;L;5;0;;873;;;1655;0
58;1;57742;L;5;0;;24206;;;1655;0
58;1;57743;L;5;0;;21814;;;1655;0
58;1;57744;L;5;0;;11305;;;1655;0
58;1;57745;L;5;0;;14173;;;1655;0
58;1;57746;L;5;0;;24118;;;1655;0
58;1;57747;L;5;0;;17124;;;1655;0
58;1;57766;L;5;0;;6635;;;1655;0
58;1;57767;L;5;0;;27477;;;1655;0
58;1;57782;L;5;0;;23707;;;1655;0
58;1;57786;L;5;0;;28395;;;1655;0
58;1;57789;L;5;0;;10054;;;1655;0
58;1;58019;L;5;0;GHB28;1824;26129;62;358;0
58;1;58040;L;5;0;GHB304;5769;1202;2494;991;0
58;1;58046;L;5;0;GHB309;24870;;;991;0
58;1;58050;L;5;0;GHB306;10259;2319;4706;991;0
58;1;58065;L;5;0;GHB95;10035;;;358;0
58;1;58415;L;1;3;S262;;5092;25433;58408;0
58;1;58424;L;1;3;S286;;27667;5531;728;0
58;1;58425;L;1;3;S282;;26394;19045;274;0
58;1;58432;L;1;2;B107a;;19714;9608;288;0
58;1;58437;L;1;3;S306;;4914;336;397;0
58;1;58442;L;1;3;S195;;23934;17338;269;0
58;1;59295;L;1;3;L130;;22046;24382;258;0
58;1;59306;L;1;3;L474;;27438;11762;258;0
58;1;59313;L;1;3;L24;;15355;27441;258;0
58;1;59318;L;1;3;L215;;10611;20169;453;0
58;1;59324;L;1;4;K3;24654;24945;24653;451;0
58;1;59328;L;1;3;L43;;10632;25831;52226;0
58;1;59333;L;1;4;K86;856;27828;16753;453;0
58;1;59339;L;1;4;K505;;517;18879;4433;0
58;1;59344;L;1;4;K333;;28141;18451;451;0
58;1;59349;L;1;4;K335;;20599;4248;5031;0
58;1;59367;L;1;3;L60;;15832;20890;258;0
58;1;59387;L;1;3;L776;;3159;5795;258;0
58;1;59395;L;1;3;L626;;23675;11134;258;0
58;1;59406;L;1;2;B3n;19729;2506;57;258;0
58;1;59411;L;1;4;K36;;12025;17273;666;0
58;1;59419;L;1;3;L811;;27715;7691;716;0
58;1;59439;L;1;3;L828;;6667;19540;258;0
58;1;59445;L;1;3;L831;;15819;2937;258;0
58;1;59470;L;1;3;L641;;14451;23649;461;0
58;1;59509;L;1;4;K58;;495;26933;5067;0
58;1;59596;L;1;3;L3018;;27595;8091;275;0
58;1;59597;L;1;3;L3368;;11707;11705;275;0
58;1;59602;L;1;3;L3039;;27600;27601;715;0
58;1;59611;L;1;3;L3272;;15987;8843;625;0
58;1;59617;L;1;3;L3454;;22358;8843;625;0
58;1;59620;L;1;3;L3034;;22359;22358;625;0
58;1;59747;L;5;0;GF35;9333;9332;21431;414;0
58;1;59755;L;1;3;L3023;;12366;23174;275;0
58;1;59762;L;5;0;GDA10;26361;1537;5683;374;0
58;1;59767;L;5;0;GDA7;19952;5304;;374;0
58;1;59773;L;5;0;GDA8;20888;11055;15019;374;0
58;1;59778;L;5;0;GDA6;18574;5405;25296;374;0
58;1;59787;L;5;0;GDA5;13630;21613;18574;374;0
58;1;59793;L;5;0;GDA4;11544;22366;13238;374;0
58;1;59800;L;5;0;GDA2;3938;21613;21644;374;0
58;1;59808;L;1;3;L3027;;27595;7250;275;0
58;1;59816;L;1;4;K152;;10064;10065;650;0
58;1;59820;L;1;4;K158;;10063;14490;650;0
58;1;60123;L;1;3;L83;;16836;16856;262;0
58;1;60145;L;5;0;G;17115;6836;26754;489;0
58;1;60298;L;1;3;S2236;;15309;8010;264;0
58;1;60316;L;1;3;S2246;;28220;9815;291;0
58;1;60331;L;1;3;S2247;;1718;12589;319;0
58;1;60338;L;1;3;S2309;;17208;1728;303;0
58;1;60348;L;1;3;S2404;;19162;12012;572;0
58;1;60358;L;1;3;S2426;1921;2345;2543;2527;0
58;1;60361;L;1;3;S2427;1921;2346;2544;454;0
58;1;60365;L;1;3;S2445;2294;19434;11188;1;0
58;1;60375;L;1;3;S2650;;3639;21900;296;0
58;1;60382;L;1;3;S2708;;18457;10860;295;0
58;1;60390;L;1;4;K R6;;21217;3639;296;0
58;1;60396;L;1;4;K DGF15;;195;8319;31925;0
58;1;60866;L;1;3;S2187;;6559;11025;295;0
58;1;60875;L;1;3;S2370;;9876;28013;264;0
58;1;60886;L;1;3;S2371;;17843;28013;332;0
58;1;60890;L;1;3;S2542;;13628;17289;425;0
58;1;60894;L;1;3;S2562;;3140;23339;2078;0
58;1;60898;L;1;3;S2573;;11933;26867;539;0
58;1;60903;L;1;3;S2197;;15660;4525;295;0
58;1;60909;L;1;3;S2203;;15660;943;508;0
58;1;60915;L;1;3;S2707;;21728;24744;494;0
58;1;60931;L;1;3;S2216;;19448;24992;264;0
58;1;60941;L;1;3;S2217;;25645;24147;705;0
58;1;60946;L;1;3;S2219;;26053;10028;291;0
58;1;60950;L;1;3;S2224;;20543;23315;291;0
58;1;60956;L;1;3;S2226;;20543;11514;291;0
58;1;60961;L;1;3;S2227;;4994;13481;264;0
58;1;60971;L;1;3;S2242;;19079;6718;264;0
58;1;60988;L;1;3;S2243;;8010;11338;264;0
58;1;60994;L;1;3;S2249;;22077;4991;319;0
58;1;61005;L;1;3;S2253;;16652;15395;291;0
58;1;61015;L;1;3;S2254;;12189;3055;264;0
58;1;61027;L;1;3;S2256;;25854;4974;264;0
58;1;61042;L;1;3;S2257;;28396;8839;264;0
58;1;61048;L;1;3;S2260;;14541;19330;264;0
58;1;61085;L;5;0;GFS2;8284;18810;7946;13829;0
58;1;61107;L;1;3;S2067;;11370;7709;667;0
58;1;61286;L;1;3;S2572;;12234;9984;548;0
58;1;61290;L;1;3;S2399;;180;27336;2677;0
58;1;61293;L;1;3;S2550;;17682;18516;294;0
58;1;61300;L;1;4;K NEW41;;27940;26390;561;0
58;1;61305;L;1;4;K NEW50;;26390;26561;561;0
58;1;61309;L;1;4;K SAD25;;27336;27940;296;0
58;1;61313;L;1;4;K SAD30;;27336;25598;651;0
58;1;61324;L;1;3;S2162;;20633;20205;264;0
58;1;61338;L;1;3;S2014;;13309;1621;264;0
58;1;61354;L;1;3;S2261;;16652;23139;264;0
58;1;61368;L;1;3;S2385;;17612;27895;319;0
58;1;61373;L;1;3;S2387;;20057;22922;264;0
58;1;61377;L;1;3;S2389;;7000;682;291;0
58;1;61387;L;1;3;S2405;;22350;21450;572;0
58;1;61391;L;1;3;S2406;;13708;19013;291;0
58;1;61395;L;1;3;S2409;;22064;23903;291;0
58;1;61407;L;1;3;S2411;;1636;27029;319;0
58;1;61413;L;1;3;S2413;;19258;27728;291;0
58;1;61421;L;1;3;S2414;;7149;5581;560;0
58;1;61427;L;1;3;S2416;;25256;7167;319;0
58;1;61433;L;1;3;S2417;;8091;11952;31729;0
58;1;61437;L;1;3;S2421;;22888;23404;264;0
58;1;61446;L;1;3;S2763;;12191;17707;407;0
58;1;61450;L;5;0;GM64;9492;;;5009;0
58;1;61454;L;2;2;GFS1R;18802;;;13829;0
