CID;TABCD;LCD;CLASS;TCD;STCD;JUNCTIONNUMBER;RNID;N1ID;N2ID;POL_LCD;OTH_LCD;SEG_LCD;ROA_LCD;INPOS;INNEG;OUTPOS;OUTNEG;PRESENTPOS;PRESENTNEG;DIVERSIONPOS;DIVERSIONNEG;XCOORD;YCOORD;INTERRUPTSROAD;URBAN
58;1;28215;P;1;10;;18881;26748;;358;;;34645;1;1;1;1;1;1;;;+00877610;+5309860;0;1
58;1;28216;P;1;10;;3331;19778;;358;;;34632;1;1;1;1;1;1;;;+00872945;+5312860;0;1
58;1;28217;P;1;10;;9468;1827;;358;;;34630;1;1;1;1;1;1;;;+00871335;+5314390;0;1
58;1;28218;P;1;9;;20078;1289;;358;;;50909;1;1;1;1;1;1;;;+00882470;+5308420;0;1
58;1;28223;P;1;3;55;1942;4564;;358;;;50910;1;1;1;1;1;1;;;+00888695;+5303860;0;1
58;1;28224;P;1;6;;1942;10578;;358;;;50910;1;1;1;1;1;1;;;+00888470;+5305030;0;1
58;1;28225;P;1;10;;1942;16486;;358;;;50910;1;1;1;1;1;1;;;+00886945;+5306420;0;1
58;1;28226;P;1;10;;21839;19777;;358;;;9612;1;1;1;1;1;1;;;+00873665;+5313360;0;1
58;1;28228;P;3;2;;21839;28260;;358;;;9612;0;0;0;0;1;1;;;+00875220;+5316470;0;1
58;1;28229;P;1;9;;6678;21387;;358;;;34776;1;0;1;0;1;1;;;+00881915;+5307700;0;1
58;1;28230;P;1;10;;6678;1098;;358;;;34776;1;0;1;0;1;1;;;+00882335;+5307810;0;1
58;1;28231;P;1;10;;6048;2137;;358;;;34778;1;1;1;1;1;1;;;+00882530;+5307890;0;1
58;1;28232;P;1;10;;23331;11874;;358;;;50912;1;1;1;1;1;1;;;+00883140;+5308110;0;1
58;1;28233;P;1;10;;23331;14271;;358;;;50912;1;1;1;1;1;1;;;+00883750;+5308250;0;1
58;1;28234;P;1;10;;23331;23332;;358;;;50912;1;1;1;1;1;1;;;+00885000;+5308530;0;1
58;1;28235;P;1;10;;23331;5217;;358;;;50912;1;1;1;1;1;1;;;+00887110;+5309140;0;1
58;1;28236;P;1;10;;15731;15382;;358;;;34846;1;1;1;1;1;1;;;+00888055;+5310170;0;1
58;1;28237;P;1;10;;15731;1193;;358;;;34846;1;1;1;1;1;1;;;+00889695;+5311840;0;1
58;1;28238;P;3;2;;4256;28260;;358;;;34850;0;0;0;0;1;1;;;+00889835;+5313470;0;1
58;1;28239;P;1;10;;24393;19817;;358;;;50913;1;1;1;1;1;1;;;+00884780;+5306610;0;1
58;1;28240;P;1;10;;24393;10476;;358;;;50913;1;1;1;1;1;1;;;+00884890;+5306810;0;1
58;1;28241;P;1;10;;24393;1163;;358;;;50913;1;1;1;1;1;1;;;+00885055;+5307110;0;1
58;1;28242;P;1;10;;24393;3933;;358;;;50913;1;1;1;1;1;1;;;+00885220;+5307360;0;1
58;1;28243;P;1;7;;13493;14271;;358;;;34784;1;1;1;1;1;1;;;+00885390;+5308250;0;1
58;1;28244;P;1;10;;13493;23332;;358;;;34784;1;1;1;1;1;1;;;+00885000;+5308530;0;1
58;1;28245;P;3;2;;24883;24527;;358;;;50914;0;0;0;0;1;1;;;+00866530;+5309470;0;1
58;1;28246;P;1;3;;24883;4575;;358;;;50914;1;1;1;1;1;1;;;+00873720;+5307970;0;1
58;1;28247;P;1;10;;24883;23866;;358;;;50914;1;1;1;1;1;1;;;+00875030;+5308380;0;1
58;1;28249;P;3;2;;26748;2987;;358;;;9627;0;0;0;0;1;1;;;+00878665;+5310340;0;1
58;1;28250;P;1;10;;19777;21839;;358;;;34662;1;1;1;1;1;1;;;+00873665;+5313360;0;1
58;1;28251;P;1;10;;1827;9468;;358;;;34634;1;1;1;1;1;1;;;+00871335;+5314390;0;1
58;1;28252;P;1;10;;26748;18881;;358;;;9627;1;1;1;1;1;1;;;+00877610;+5309860;0;1
58;1;28253;P;1;10;;26748;26747;;358;;;9627;1;1;1;1;1;1;;;+00878500;+5310250;0;1
58;1;28254;P;1;8;;19821;26278;;358;;;50916;1;1;1;1;1;1;;;+00880000;+5310250;0;1
58;1;28255;P;1;10;;1420;8961;;991;;;34868;1;1;1;1;1;1;;;+00859085;+5353090;0;1
58;1;28256;P;1;10;;22951;17132;;991;;;50917;1;1;1;1;1;1;;;+00860195;+5353310;0;1
58;1;28257;P;1;3;8;22951;4592;;991;;;50917;1;1;1;1;1;1;;;+00862500;+5352750;0;1
58;1;28265;P;1;12;;28164;23867;;991;;;34859;1;1;1;1;1;1;;;+00854220;+5359890;0;1
58;1;28266;P;1;10;;5374;15098;;991;;;50918;1;1;1;1;1;1;;;+00859805;+5358500;0;1
58;1;28267;P;1;3;6;5374;4597;;991;;;50918;1;1;1;1;1;1;;;+00862335;+5358220;0;1
58;1;28268;P;1;12;;;25537;;3740;;;9632;1;1;1;1;1;1;;;+01256460;+5382805;0;0
58;1;28269;P;1;11;;;12857;;3530;;;9632;1;1;1;1;1;1;;;+01261390;+5387695;0;0
58;1;28270;P;1;12;;;9280;;1347;;;9632;1;1;1;1;1;1;;;+01270925;+5396955;0;0
58;1;28271;P;1;12;;;2890;;4051;;;9632;1;1;1;1;1;1;;;+01267555;+5410150;0;0
58;1;28272;P;1;10;;;16186;;1810;;;9632;1;1;1;1;1;1;;;+01271915;+5429515;0;0
58;1;28273;P;1;10;;;3138;;4058;;;9632;1;1;1;1;1;1;;;+01272300;+5435580;0;0
58;1;28274;P;3;37;;;28113;;4413;;;9633;1;1;1;1;1;1;;;+01251850;+5328990;0;0
58;1;28275;P;1;10;;;2296;;3667;;;9633;1;1;1;1;1;1;;;+01257150;+5332750;0;0
58;1;28276;P;1;11;;;22269;;3667;;;9633;1;1;1;1;1;1;;;+01259480;+5337465;0;0
58;1;28277;P;1;10;;;24001;;3711;;;9633;1;1;1;1;1;1;;;+01255725;+5344615;0;0
58;1;28278;P;1;10;;892;22370;;673;;;9634;1;1;1;1;1;1;;;+01313960;+5432285;0;0
58;1;28279;P;3;37;;;10049;;4244;;;9634;1;1;1;1;1;1;;;+01320980;+5430160;0;0
58;1;28280;P;1;12;;874;23070;;4207;;;9634;1;1;1;1;1;1;;;+01334165;+5431710;0;1
58;1;28281;P;1;12;;;20845;;4477;;;9634;1;1;1;1;1;1;;;+01347435;+5435340;0;0
58;1;28282;P;1;12;;;14126;;4458;;;9634;1;1;1;1;1;1;;;+01358590;+5437580;37532;0
58;1;28283;P;3;37;;20798;3867;;4080;;;9634;1;1;1;1;1;1;;;+01359740;+5440720;0;0
58;1;28284;P;1;10;;;20797;;4080;;;9634;1;1;1;1;1;1;;;+01356690;+5443950;0;0
58;1;28285;P;1;10;;;22756;;3137;;;9634;1;1;1;1;1;1;;;+01360610;+5451490;0;0
58;1;28286;P;1;10;;;24797;;2481;;;9635;1;0;0;1;1;1;;;+01374430;+5350590;0;0
58;1;28287;P;1;12;;;14125;;5267;;;9635;1;1;1;1;1;1;;;+01393910;+5360105;0;0
58;1;28288;P;1;10;;;25570;;3741;;;9635;1;1;1;1;1;1;;;+01401495;+5362980;0;0
58;1;28289;P;1;12;;;6707;;3440;;;9635;0;1;1;0;1;1;;;+01407805;+5368200;0;0
58;1;28290;P;1;12;;;28443;;2775;;;9636;1;1;1;1;1;1;;;+01414075;+5389095;0;0
58;1;28291;P;3;37;;;13965;;3545;;;9636;1;1;1;1;1;1;;;+01414970;+5391075;0;0
58;1;28292;P;1;12;;;10136;;744;;;9636;1;1;1;1;1;1;;;+01419285;+5393405;0;0
58;1;28293;P;1;12;;;11087;;3506;;;9637;1;1;1;1;1;1;;;+01391510;+5364255;0;0
58;1;28294;P;1;10;;;25570;;3741;;;9637;1;1;1;1;1;1;;;+01401495;+5362980;0;0
58;1;28295;P;1;10;;25571;24694;;2110;;;9637;1;1;1;1;1;1;;;+01400285;+5350285;0;1
58;1;28296;P;1;8;;;19737;;3081;;54492;;1;0;0;1;1;1;;;+00723720;+5359855;0;0
58;1;28297;P;1;11;;;27434;;4644;;54492;;1;1;1;1;1;1;;;+00745760;+5359020;0;0
58;1;28298;P;3;37;;;7443;;38624;;54493;;1;1;1;1;1;1;;;+00761290;+5364965;0;0
58;1;28299;P;3;37;;;5318;;2729;;54493;;0;1;1;0;1;1;;;+00780115;+5369035;0;0
58;1;28300;P;1;12;;;17182;;813;;;9639;1;0;0;1;1;1;;;+00760885;+5354545;0;0
58;1;28301;P;3;37;;;7443;;38624;;;9639;1;1;1;1;1;1;;;+00761340;+5363300;0;0
58;1;28302;P;3;37;;;3396;;5046;;;9639;0;1;1;0;1;1;;;+00758095;+5367205;0;0
58;1;28303;P;1;8;;;27935;;2729;;;9640;1;0;0;1;1;1;;;+00778345;+5358520;0;0
58;1;28304;P;1;11;;;8003;;38624;;;9640;0;1;1;0;1;1;;;+00761340;+5363300;0;0
58;1;28305;P;1;12;;;13770;;2927;;;9641;1;0;0;1;1;1;;;+00812870;+5220225;0;0
58;1;28306;P;1;3;;;3941;;3261;;;9641;1;1;1;1;1;1;;;+00816235;+5223335;0;0
58;1;28307;P;1;11;;;27881;;5161;;;9641;1;1;1;1;1;1;;;+00820930;+5226130;0;0
58;1;28308;P;3;37;;;23034;;5140;;;9641;1;1;1;1;1;1;;;+00823995;+5227970;0;0
58;1;28309;P;1;10;;;27002;;;5522;;9641;1;1;1;1;1;1;;;+00831035;+5233260;0;0
58;1;28310;P;3;37;;;4168;;2851;;;9641;0;1;1;0;1;1;;;+00829940;+5235750;0;0
58;1;28311;P;1;12;;;9199;;1345;;;9642;1;0;0;1;1;1;;;+00800815;+5208320;0;0
58;1;28312;P;3;37;;;2771;;3376;;;9642;1;1;1;1;1;1;;;+00808830;+5210155;0;0
58;1;28313;P;3;37;;;2841;;3380;;;9642;1;1;1;1;1;1;;;+00816565;+5210215;0;0
58;1;28314;P;1;3;;;6033;;2881;;;9642;1;1;1;1;1;1;;;+00817970;+5211795;0;0
58;1;28315;P;1;12;;;27233;;3587;;;9642;1;1;1;1;1;1;;;+00826790;+5215780;0;0
58;1;28316;P;1;3;;;16958;;3587;;;9642;0;1;1;0;1;1;;;+00831610;+5219655;0;0
58;1;28317;P;1;12;;;11177;;2958;;;9643;1;0;0;1;1;1;;;+00959780;+5308775;0;0
58;1;28318;P;3;37;;;27446;;3139;;;9643;1;1;1;1;1;1;;;+00955410;+5314720;0;0
58;1;28319;P;1;10;;;22876;;3139;;;9643;1;1;1;1;1;1;;;+00948550;+5316870;0;0
58;1;28320;P;1;10;;;28389;;3225;;;9643;0;1;1;0;1;1;;;+00927560;+5329565;0;0
58;1;28321;P;3;37;;;15729;;3566;;;9644;1;1;1;1;1;1;;;+00891075;+5314670;0;0
58;1;28322;P;1;12;;;28104;;3478;;;9644;1;1;1;1;1;1;;;+00896060;+5317510;0;0
58;1;28323;P;3;37;;;25237;;38931;;;9644;1;1;1;1;1;1;;;+00907910;+5322680;0;0
58;1;28324;P;3;37;;;27445;;3781;;;9644;1;1;1;1;1;1;;;+00913370;+5323910;0;0
58;1;28325;P;1;12;;;28389;;38932;;;9644;0;1;1;0;1;1;;;+00923920;+5329175;0;0
58;1;28326;P;3;37;;;11875;;38603;;;9645;1;1;1;1;1;1;;;+00954120;+5359915;0;0
58;1;28327;P;1;11;;;12804;;;38743;;9645;1;1;1;1;1;1;;;+00968070;+5353285;0;0
58;1;28328;P;1;11;;;14417;;;3543;;9645;1;1;1;1;1;1;;;+00972585;+5352030;0;0
58;1;28329;P;3;37;;;15005;;5123;;;9645;1;1;1;1;1;1;;;+00977730;+5352005;0;0
58;1;28330;P;1;10;;;28389;;3225;;;9646;1;0;0;1;1;1;;;+00927560;+5329565;0;0
58;1;28331;P;3;37;;;24111;;3713;;;9646;1;1;1;1;1;1;;;+00950500;+5327880;0;0
58;1;28332;P;1;12;;;27883;;3216;;;9646;0;1;1;0;1;1;;;+00968140;+5327040;0;0
58;1;28333;P;1;12;;;18212;;5124;;;9647;1;0;0;1;1;1;;;+00850935;+5321930;0;0
58;1;28334;P;1;11;;;23381;;38930;;;9647;1;1;1;1;1;1;;;+00859520;+5323195;0;0
58;1;28335;P;1;3;;;23381;;38930;;;9647;1;1;1;1;1;1;;;+00864275;+5322755;0;0
58;1;28336;P;1;11;;;11032;;;5077;;9647;1;1;1;1;1;1;;;+00870995;+5322900;0;0
58;1;28337;P;1;15;;;19825;;3094;;;9647;0;1;1;0;1;1;;;+00877440;+5323020;0;0
58;1;28338;P;1;12;;;9479;;3478;;;9648;1;0;0;1;1;1;;;+00896060;+5317510;0;0
58;1;28339;P;3;37;;;28105;;3798;;;9648;1;1;1;1;1;1;;;+00893450;+5321965;0;0
58;1;28340;P;1;12;;;20246;;;5136;;9648;0;1;1;0;1;1;;;+00881350;+5324990;0;0
58;1;28341;P;1;12;;;15169;;4344;;;9649;1;0;0;1;1;1;;;+00921945;+5296660;0;0
58;1;28342;P;1;12;;;11564;;;4279;;9649;1;1;1;1;1;1;;;+00917970;+5304455;0;0
58;1;28343;P;1;3;;;20676;;;3650;;9649;1;1;1;1;1;1;;;+00915785;+5308100;0;0
58;1;28344;P;1;12;;;19930;;4454;;;9649;1;1;1;1;1;1;;;+00912160;+5309305;0;0
58;1;28345;P;3;37;;;26780;;2627;;;9650;1;0;0;1;1;1;;;+00959520;+5286030;0;0
58;1;28346;P;1;12;;;6552;;2627;;;9650;1;1;1;1;1;1;;;+00957455;+5291145;0;0
58;1;28347;P;1;11;;;26364;;;54491;;9650;0;1;1;0;1;1;;;+00958020;+5298550;0;0
58;1;28348;P;1;12;;;11177;;2958;;;9651;1;0;0;1;1;1;;;+00959780;+5308775;0;0
58;1;28349;P;3;37;;;23212;;3448;;;9651;1;1;1;1;1;1;;;+00978900;+5311525;0;0
58;1;28350;P;1;11;;;10870;;1467;;;9651;1;1;1;1;1;1;;;+00986310;+5308060;0;0
58;1;28351;P;1;11;;;3306;;;3393;;9651;0;1;1;0;1;1;;;+00995940;+5311240;0;0
58;1;28352;P;1;12;;;26261;;2589;;9652;;1;0;0;1;1;1;;;+00922785;+5292480;0;0
58;1;28353;P;1;3;;;26260;;2589;;9652;;1;1;1;1;1;1;;;+00928170;+5293320;0;0
58;1;28354;P;1;11;;;26364;;;54491;9652;;1;1;1;1;1;1;;;+00958020;+5298550;0;0
58;1;28355;P;1;11;;;18212;;3605;;52250;;1;1;1;1;1;1;;;+00970810;+5303270;0;0
58;1;28356;P;3;37;;;23212;;3448;;52250;;1;1;1;1;1;1;;;+00978900;+5311525;0;0
58;1;28357;P;1;12;;;27848;;3442;;52250;;1;1;1;1;1;1;;;+00983550;+5318490;0;0
58;1;28358;P;1;12;;;7463;;5355;;;9653;1;0;0;1;1;1;;;+00966320;+5269985;0;0
58;1;28359;P;1;11;;;27827;;3789;;;9653;1;1;1;1;1;1;;;+00990875;+5267930;0;0
58;1;28360;P;3;37;;;5337;;1037;;;9653;0;1;1;0;1;1;;;+01008150;+5262860;0;0
58;1;28361;P;1;10;;4586;14474;23123;5118;;9654;;1;1;1;1;1;1;;;+00972225;+5237845;0;1
58;1;28362;P;1;10;;1672;13627;7173;5118;;9654;;1;1;1;1;1;1;;;+00972715;+5238115;0;1
58;1;28363;P;1;10;;1672;10473;;5152;;9654;;1;1;1;1;1;1;;;+00973385;+5238470;0;1
58;1;28364;P;1;10;;26155;18677;16945;5152;;9654;;1;1;1;1;1;1;;;+00973605;+5239935;0;1
58;1;28365;P;1;10;;26155;9804;;5152;;9654;;1;1;1;1;1;1;;;+00973540;+5240350;0;1
58;1;28366;P;1;10;;26155;22587;12957;5152;;9654;;1;1;1;1;1;1;;;+00973425;+5241240;0;1
58;1;28367;P;1;10;;26155;14228;12536;5152;;9654;;1;1;1;1;1;1;;;+00973320;+5242080;0;1
58;1;28368;P;1;3;;26155;10576;;5152;;9654;;0;1;1;0;1;1;;;+00973270;+5242745;38570;1
58;1;28369;P;1;15;;7958;9295;15113;3558;;;47587;1;1;1;1;1;1;;;+00972100;+5244040;0;0
58;1;28370;P;1;12;;7958;1236;;3558;;47584;;1;1;1;1;1;1;;;+00972320;+5245425;0;1
58;1;28371;P;1;3;;26536;10566;;3558;;47584;;1;1;1;1;1;1;;;+00972295;+5245755;0;1
58;1;28372;P;1;3;;27052;15112;;3558;;47584;;1;1;1;1;1;1;;;+00972930;+5249075;0;1
58;1;28373;P;3;37;;;16961;;4384;;47584;;1;1;1;1;1;1;;;+00972620;+5254595;0;0
58;1;28374;P;1;12;;10578;21715;;5355;;47584;;1;1;1;1;1;1;;;+00966320;+5269985;0;0
58;1;28375;P;1;11;;;11675;;4281;;47584;;1;1;1;1;1;1;;;+00958330;+5276300;0;0
58;1;28376;P;1;3;;10578;26781;;2627;;47584;;1;1;1;1;1;1;;;+00959400;+5283595;0;0
58;1;28377;P;1;12;;10578;26783;;2627;;47584;;0;1;1;0;1;1;;;+00959520;+5286030;0;0
58;1;28378;P;1;11;;;11309;;;5037;9655;;1;0;0;1;1;1;;;+00999930;+5301700;0;0
58;1;28379;P;1;11;;;25780;;3058;;9655;;1;1;1;1;1;1;;;+00999355;+5304135;0;0
58;1;28380;P;3;37;;;3939;;;3437;9655;;1;1;1;1;1;1;;;+00999770;+5308320;0;0
58;1;28381;P;1;3;;3307;3939;;;3437;52249;;1;1;1;1;1;1;;;+00997715;+5310090;0;0
58;1;28382;P;1;11;;;3306;;;3393;52249;;1;1;1;1;1;1;;;+00995940;+5311240;0;0
58;1;28383;P;1;11;;;27848;;3442;;52249;;0;1;1;0;1;1;;;+00983550;+5318490;0;0
58;1;28384;P;3;37;;;18764;;5129;;9656;;1;0;0;1;1;1;;;+01002540;+5323700;0;0
58;1;28385;P;1;3;;;8742;;3464;;9656;;1;1;1;1;1;1;;;+01007970;+5323800;0;0
58;1;28386;P;1;11;;;8742;;3464;;9656;;1;1;1;1;1;1;;;+01010260;+5323700;0;0
58;1;28387;P;1;12;;;22629;;38944;;9656;;1;1;1;1;1;1;;;+01018240;+5321675;0;0
58;1;28388;P;1;12;;;27431;;3780;;52251;;1;1;1;1;1;1;;;+01024205;+5323565;0;0
58;1;28389;P;1;10;;;16309;;1836;;52251;;1;1;1;1;1;1;;;+01040355;+5325305;0;0
58;1;28390;P;1;3;;;27830;;5139;;;9657;1;0;0;1;1;1;;;+01014640;+5335105;0;0
58;1;28391;P;1;10;;;27832;;38929;;;9657;1;1;1;1;1;1;;;+01018755;+5336545;0;0
58;1;28392;P;1;11;;6961;16708;;1886;;;9657;1;1;1;1;1;1;;;+01033790;+5341885;0;0
58;1;28393;P;1;12;;;1713;;3364;;;9657;0;1;1;0;1;1;;;+01048450;+5336730;0;0
58;1;28394;P;1;12;;;9680;;;3485;;9658;1;0;0;1;1;1;;;+01006345;+5265325;0;0
58;1;28395;P;3;37;;25970;3262;;;3390;;9658;1;1;1;1;1;1;;;+01005800;+5281600;0;0
58;1;28396;P;3;37;;;17653;;38736;;;9658;1;1;1;1;1;1;;;+01011310;+5287730;0;0
58;1;28397;P;1;12;;;5846;;;3425;;9658;0;1;1;0;1;1;;;+01012780;+5295500;0;0
58;1;28398;P;1;15;;;23741;;2387;;;9659;1;0;0;1;1;1;;;+01053050;+5307940;0;0
58;1;28399;P;3;37;;;2641;;38607;;;9659;1;1;1;1;1;1;;;+01058795;+5307925;0;0
58;1;28400;P;3;37;;;12271;;3519;;;9659;1;1;1;1;1;1;;;+01066575;+5306205;0;0
58;1;28401;P;1;12;;;11839;;5087;;;9659;0;1;1;0;1;1;;;+01082180;+5305470;0;0
58;1;28402;P;3;37;;;5337;;1037;;;9660;1;0;0;1;1;1;;;+01008150;+5262860;0;0
58;1;28403;P;3;37;;;14911;;;3553;;9660;1;1;1;1;1;1;;;+01012985;+5262250;0;0
58;1;28404;P;1;8;;;9287;;38738;;;9660;1;1;1;1;1;1;;;+01022330;+5263270;0;0
58;1;28405;P;1;11;;;6971;;3443;;;9660;1;1;1;1;1;1;;;+01034025;+5268615;0;0
58;1;28406;P;1;12;;;2391;;4130;;;9660;0;1;1;0;1;1;;;+01047805;+5270525;0;0
58;1;28407;P;1;12;;;16776;;4662;;9661;;1;0;0;1;1;1;;;+01075860;+5205260;0;0
58;1;28408;P;3;37;;;23675;;38913;;9661;;1;1;1;1;1;1;;;+01077360;+5214280;0;0
58;1;28409;P;1;11;;;14453;;3544;;9661;;1;1;1;1;1;1;;;+01082010;+5224925;0;0
58;1;28410;P;1;3;;;14451;;3544;;9661;;1;1;1;1;1;1;;;+01081610;+5231115;0;0
58;1;28411;P;1;11;;;21366;;721;;52243;;1;1;1;1;1;1;;;+01084810;+5241880;0;0
58;1;28412;P;1;10;;18318;26467;;721;;52243;;1;1;1;1;1;1;;;+01084745;+5243450;0;0
58;1;28413;P;1;11;;;22377;;4518;;52243;;0;1;1;0;1;1;;;+01088575;+5248590;0;0
58;1;28414;P;1;11;;;19984;;;3634;;9662;1;1;1;1;1;1;;;+00993010;+5263360;0;0
58;1;28415;P;1;11;;;27827;;3789;;;9662;1;1;1;1;1;1;;;+00990870;+5267930;0;0
58;1;28416;P;1;12;;3361;3446;;906;;;9662;0;1;1;0;1;1;;;+00996340;+5280890;0;0
58;1;28417;P;1;12;;;16961;;4384;;;9663;1;0;0;1;1;1;;;+00972620;+5254595;0;0
58;1;28418;P;1;3;;;16961;;4384;;;9663;1;1;1;1;1;1;;;+00979165;+5255670;0;0
58;1;28419;P;3;37;;;8527;;5064;;;9663;1;1;1;1;1;1;;;+00985320;+5256510;0;0
58;1;28420;P;1;12;;;725;;3355;;;9663;1;1;1;1;1;1;;;+00992990;+5259260;0;0
58;1;28421;P;1;12;;8528;5341;;1037;;;9663;0;1;1;0;1;1;;;+01004435;+5262030;0;0
58;1;28422;P;1;12;;27313;27492;;;5456;;9664;1;0;0;1;1;1;;;+01022485;+5232675;0;1
58;1;28423;P;1;11;;;16913;;3585;;;9664;1;1;1;1;1;1;;;+01053430;+5238000;0;0
58;1;28424;P;1;3;;11072;28020;;721;;;9664;1;1;1;1;1;1;;;+01073780;+5242300;0;1
58;1;28425;P;1;10;;11072;3606;;721;;;9664;0;1;1;0;1;1;;;+01079875;+5242725;0;1
58;1;28426;P;1;12;;;9718;;4233;;;9665;1;0;0;1;1;1;;;+01092070;+5237610;0;0
58;1;28427;P;1;11;;;10930;;721;;;9665;1;1;1;1;1;1;;;+01084435;+5239365;0;0
58;1;28428;P;1;12;;18878;28022;;721;;;9665;1;1;1;1;1;1;;;+01079970;+5241935;0;0
58;1;28429;P;1;12;;;4711;;38919;;;9666;1;0;0;1;1;1;;;+00900895;+5283660;0;0
58;1;28430;P;1;11;;27395;12062;;3521;;;9666;1;1;1;1;1;1;;;+00913490;+5280315;0;0
58;1;28431;P;1;11;;;10743;;38727;;;9666;0;1;1;0;1;1;;;+00920750;+5280250;0;0
58;1;28432;P;1;11;;6341;6340;;5057;;9667;;1;1;1;1;1;1;;;+00888235;+5301425;0;0
58;1;28433;P;3;37;;;21734;;4496;;9667;;1;1;1;1;1;1;;;+00893490;+5298305;0;0
58;1;28434;P;1;12;;;21703;;5061;;9668;;1;1;1;1;1;1;;;+00894015;+5295420;0;0
58;1;28435;P;1;11;;;7160;;4169;;9668;;1;1;1;1;1;1;;;+00896610;+5293175;0;0
58;1;28436;P;3;37;;;16720;;4378;;9668;;1;1;1;1;1;1;;;+00906875;+5287525;0;0
58;1;28437;P;3;37;;;12062;;3521;;9668;;0;1;1;0;1;1;;;+00913490;+5280315;0;0
58;1;28438;P;1;12;;;3128;;5044;;;9669;1;0;0;1;1;1;;;+00882640;+5293970;0;0
58;1;28439;P;1;12;;;13587;;5099;;;9669;1;1;1;1;1;1;;;+00887080;+5298795;0;0
58;1;28440;P;1;12;;;6340;;5057;;;9669;0;1;1;0;1;1;;;+00888235;+5301425;0;0
58;1;28441;P;1;11;;;27050;;38917;;;9670;1;0;0;1;1;1;;;+00878695;+5298645;0;0
58;1;28442;P;1;12;;;13587;;5099;;;9670;0;1;1;0;1;1;;;+00887080;+5298795;0;0
58;1;28443;P;1;3;;17387;9696;;5070;;;9671;1;0;0;1;1;1;;;+00870045;+5300835;0;0
58;1;28444;P;1;11;;17387;17386;;5119;;;9671;0;1;1;0;1;1;;;+00872670;+5303565;0;0
58;1;28445;P;1;12;;26188;26186;;5154;;;9672;1;0;0;1;1;1;;;+00868290;+5303510;0;0
58;1;28446;P;1;10;;26188;17386;;5119;;;9672;1;1;1;1;1;1;;;+00872670;+5303565;0;0
58;1;28447;P;1;12;;;24906;;38915;;;9672;1;1;1;1;1;1;;;+00875040;+5302840;0;0
58;1;28448;P;1;12;;4590;4560;;4739;;;9672;0;1;1;0;1;1;;;+00880250;+5302330;0;0
58;1;28449;P;1;10;;;15906;;4866;;9673;;1;0;0;1;1;1;;;+00915305;+5245405;0;0
58;1;28450;P;1;12;;;2838;;4940;;9673;;1;1;1;1;1;1;;;+00922590;+5247010;0;0
58;1;28451;P;3;37;;;21251;;4940;;9673;;1;1;1;1;1;1;;;+00922910;+5247935;0;0
58;1;28452;P;3;37;;;16571;;5031;;52248;;1;1;1;1;1;1;;;+00929515;+5249270;0;0
58;1;28453;P;1;12;;6854;1743;;5031;;52248;;1;1;1;1;1;1;;;+00939925;+5253645;0;0
58;1;28454;P;1;12;;;3263;;38732;;;9674;1;0;0;1;1;1;;;+00931295;+5233950;0;0
58;1;28455;P;3;37;;;2838;;5041;;;9674;1;1;1;1;1;1;;;+00921600;+5243890;0;0
58;1;28457;P;3;37;;18729;21251;;4940;;;9674;1;1;1;1;1;1;;;+00922910;+5247935;0;0
58;1;28458;P;3;37;;18729;22926;;3885;;;9674;0;1;1;0;1;1;;;+00926970;+5259385;0;0
58;1;28459;P;1;10;;7173;13938;1414;5130;;9675;;1;1;1;1;1;1;;;+00972365;+5238685;0;1
58;1;28460;P;1;10;;7173;10414;;5130;;9675;;1;1;1;1;1;1;;;+00972045;+5239140;0;1
58;1;28461;P;1;10;;23296;7751;23972;5073;;9675;;1;1;1;1;1;1;;;+00971770;+5239590;0;1
58;1;28462;P;1;10;;23296;16866;;5156;;9675;;1;1;1;1;1;1;;;+00969470;+5241950;0;1
58;1;28463;P;1;3;;10578;7172;;3558;;52287;;1;1;1;1;1;1;;;+00967460;+5243880;0;0
58;1;28464;P;3;37;;;18017;;5121;;52287;;0;1;1;0;1;1;;;+00963200;+5255330;0;0
58;1;28465;P;1;12;;5012;26190;;4295;;;9676;1;1;1;1;1;1;;;+00980175;+5243200;0;1
58;1;28466;P;1;12;;1231;12637;;4295;;;9676;1;1;1;1;1;1;;;+00979775;+5245520;0;1
58;1;28467;P;1;12;;1231;15111;21483;4295;;;9676;1;1;1;1;1;1;;;+00978820;+5245480;0;1
58;1;28468;P;1;3;;12638;9764;;5071;;;9676;1;1;1;1;1;1;;;+00983770;+5249030;0;0
58;1;28469;P;3;37;;12510;9764;;5071;;;9676;1;1;1;1;1;1;;;+00985640;+5249200;0;0
58;1;28470;P;3;37;;;8527;;5064;;;9676;0;1;1;0;1;1;;;+00985320;+5256510;0;0
58;1;28471;P;1;10;;22039;3430;;;5047;9677;;1;0;0;1;1;1;;;+00961100;+5243145;0;1
58;1;28472;P;1;11;;6155;24654;7174;3558;;9677;;1;1;1;1;1;1;;;+00964025;+5244405;0;1
58;1;28473;P;1;11;;15113;10578;;3558;;9677;;1;1;1;1;1;1;;;+00967080;+5244135;0;1
58;1;28474;P;1;15;;15113;7958;;3558;;9677;;1;1;1;1;1;1;;;+00972100;+5244040;0;1
58;1;28475;P;1;10;;9295;26784;;3558;;9677;;1;1;1;1;1;1;;;+00973425;+5243855;0;1
58;1;28476;P;1;10;;4330;7306;25425;3558;;52196;;1;1;1;1;1;1;;;+00975495;+5243625;0;1
