CID;TABCD;LCD;INT_CID;INT_TABCD;INT_LCD
58;1;21835;58;1;11333
58;1;21837;58;1;20156
58;1;21838;58;1;11225
58;1;21839;58;1;25899
58;1;21840;58;1;11265
58;1;21841;58;1;11653
58;1;21842;58;1;28784
58;1;21843;58;1;55820
58;1;21844;58;1;21860
58;1;21845;58;1;21896
58;1;21846;58;1;25895
58;1;21847;58;1;24862
58;1;21848;58;1;24863
58;1;21850;58;1;11343
58;1;21851;58;1;11683
58;1;21852;58;1;11232
58;1;21853;58;1;25900
58;1;21854;58;1;11268
58;1;21857;58;1;10453
58;1;21858;58;1;11687
58;1;21859;58;1;11690
58;1;21860;58;1;21844
58;1;21861;58;1;24512
58;1;21862;58;1;24930
58;1;21863;58;1;24362
58;1;21864;58;1;10072
58;1;21866;58;1;25905
58;1;21867;58;1;39988
58;1;21870;58;1;21952
58;1;21871;58;1;11345
58;1;21872;58;1;50
58;1;21875;58;1;24219
58;1;21876;58;1;29899
58;1;21878;58;1;24223
58;1;21879;58;1;11245
58;1;21882;58;1;11275
58;1;21883;58;1;21893
58;1;21884;58;1;11688
58;1;21885;58;1;20155
58;1;21887;58;1;11342
58;1;21891;58;1;11685
58;1;21892;58;1;11237
58;1;21893;58;1;40222
58;1;21895;58;1;10916
58;1;21896;58;1;21845
58;1;21897;58;1;10064
58;1;21898;58;1;24205
58;1;21899;58;1;26143
58;1;21901;58;1;28747
58;1;21903;58;1;24347
58;1;21904;58;1;24346
58;1;21907;58;1;21977
58;1;21910;58;1;28813
58;1;21913;58;1;26162
58;1;21915;58;1;11485
58;1;21916;58;1;11486
58;1;21921;58;1;26169
58;1;21922;58;1;11357
58;1;21923;58;1;20176
58;1;21928;58;1;12022
58;1;21929;58;1;24486
58;1;21930;58;1;29907
58;1;21931;58;1;11448
58;1;21936;58;1;11478
58;1;21939;58;1;26166
58;1;21942;58;1;10080
58;1;21943;58;1;24638
58;1;21946;58;1;24387
58;1;21952;58;1;11347
58;1;21955;58;1;11252
58;1;21958;58;1;28790
58;1;21959;58;1;11281
58;1;21960;58;1;10461
58;1;21961;58;1;28779
58;1;21962;58;1;21996
58;1;21963;58;1;24516
58;1;21965;58;1;11307
58;1;21966;58;1;22133
58;1;21967;58;1;22148
58;1;21968;58;1;22149
58;1;21970;58;1;23919
58;1;21971;58;1;23918
58;1;21972;58;1;26160
58;1;21973;58;1;26175
58;1;21974;58;1;24434
58;1;21976;58;1;28812
58;1;21977;58;1;21907
58;1;21981;58;1;11476
58;1;21982;58;1;11475
58;1;21984;58;1;10076
58;1;21987;58;1;28738
58;1;21988;58;1;20165
58;1;21989;58;1;28865
58;1;21991;58;1;10464
58;1;21992;58;1;24385
58;1;21993;58;1;24386
58;1;21996;58;1;21962
58;1;21997;58;1;39746
58;1;22001;58;1;20183
58;1;22003;58;1;24802
58;1;22004;58;1;28835
58;1;22005;58;1;10485
58;1;22007;58;1;24666
58;1;22008;58;1;10969
58;1;22011;58;1;24766
58;1;22012;58;1;39452
58;1;22017;58;1;21741
58;1;22018;58;1;39763
58;1;22019;58;1;25284
58;1;22020;58;1;28599
58;1;22021;58;1;26152
58;1;22022;58;1;26112
58;1;22023;58;1;12326
58;1;22024;58;1;22764
58;1;22025;58;1;22082
58;1;22026;58;1;25935
58;1;22027;58;1;25773
58;1;22028;58;1;38840
58;1;22029;58;1;38842
58;1;22030;58;1;11090
58;1;22031;58;1;25846
58;1;22032;58;1;25945
58;1;22033;58;1;22060
58;1;22034;58;1;10531
58;1;22035;58;1;20206
58;1;22037;58;1;21198
58;1;22038;58;1;22066
58;1;22039;58;1;29377
58;1;22040;58;1;20516
58;1;22041;58;1;3804
58;1;22042;58;1;20400
58;1;22043;58;1;26603
58;1;22044;58;1;12813
58;1;22045;58;1;21523
58;1;22046;58;1;34362
58;1;22048;58;1;34269
58;1;22049;58;1;13224
58;1;22050;58;1;34365
58;1;22051;58;1;34061
58;1;22052;58;1;33548
58;1;22054;58;1;21125
58;1;22056;58;1;34062
58;1;22057;58;1;25405
58;1;22058;58;1;25675
58;1;22059;58;1;20609
58;1;22060;58;1;22033
58;1;22061;58;1;21179
58;1;22062;58;1;25848
58;1;22063;58;1;24957
58;1;22064;58;1;29370
58;1;22065;58;1;21199
58;1;22066;58;1;22038
58;1;22067;58;1;10540
58;1;22068;58;1;29517
58;1;22070;58;1;29589
58;1;22071;58;1;45947
58;1;22073;58;1;45738
58;1;22074;58;1;11150
58;1;22075;58;1;24911
58;1;22076;58;1;25305
58;1;22077;58;1;29542
58;1;22080;58;1;26117
58;1;22081;58;1;22431
58;1;22082;58;1;22025
58;1;22083;58;1;59505
58;1;22084;58;1;24754
58;1;22085;58;1;12330
58;1;22086;58;1;13311
58;1;22088;58;1;25268
58;1;22089;58;1;24596
58;1;22092;58;1;46118
58;1;22093;58;1;10520
58;1;22094;58;1;11067
58;1;22096;58;1;11072
58;1;22097;58;1;25791
58;1;22098;58;1;29339
58;1;22099;58;1;25823
58;1;22100;58;1;21315
58;1;22101;58;1;54531
58;1;22102;58;1;21426
58;1;22103;58;1;13807
58;1;22104;58;1;27781
58;1;22106;58;1;23743
58;1;22109;58;1;33237
58;1;22110;58;1;61370
58;1;22111;58;1;27774
58;1;22113;58;1;36099
58;1;22114;58;1;33049
58;1;22125;58;1;39727
58;1;22127;58;1;22135
58;1;22128;58;1;26151
58;1;22129;58;1;44048
58;1;22130;58;1;11371
58;1;22131;58;1;25280
58;1;22132;58;1;24707
58;1;22133;58;1;21966
58;1;22134;58;1;22150
58;1;22135;58;1;22127
58;1;22137;58;1;11367
58;1;22138;58;1;39749
58;1;22142;58;1;24747
58;1;22143;58;1;11408
58;1;22144;58;1;53622
58;1;22145;58;1;45189
58;1;22146;58;1;24704
58;1;22147;58;1;24705
58;1;22148;58;1;21967
58;1;22149;58;1;21968
58;1;22150;58;1;22134
58;1;22151;58;1;26149
58;1;22152;58;1;26150
58;1;22153;58;1;26118
58;1;22154;58;1;11541
58;1;22155;58;1;22168
58;1;22156;58;1;12312
58;1;22157;58;1;25276
58;1;22158;58;1;26130
58;1;22162;58;1;6725
58;1;22164;58;1;22477
58;1;22165;58;1;6779
58;1;22167;58;1;44030
58;1;22168;58;1;22155
58;1;22169;58;1;11544
58;1;22170;58;1;10889
58;1;22171;58;1;25232
58;1;22172;58;1;24325
58;1;22174;58;1;45143
58;1;22175;58;1;11406
58;1;22176;58;1;22495
58;1;22177;58;1;45114
58;1;22180;58;1;45178
58;1;22181;58;1;26123
58;1;22184;58;1;11993
58;1;22185;58;1;25440
58;1;22186;58;1;25439
58;1;22187;58;1;23421
58;1;22188;58;1;10896
58;1;22189;58;1;25234
58;1;22190;58;1;24687
58;1;22191;58;1;23902
58;1;22193;58;1;11132
58;1;22194;58;1;24429
58;1;22195;58;1;24428
58;1;22196;58;1;25921
58;1;22197;58;1;26101
58;1;22198;58;1;40335
58;1;22199;58;1;40868
58;1;22200;58;1;11509
58;1;22202;58;1;26086
58;1;22203;58;1;22212
58;1;22204;58;1;22294
58;1;22205;58;1;11755
58;1;22206;58;1;25437
58;1;22207;58;1;26093
58;1;22208;58;1;28900
58;1;22209;58;1;40816
58;1;22210;58;1;26087
58;1;22211;58;1;23397
58;1;22212;58;1;22203
58;1;22213;58;1;24187
58;1;22214;58;1;24186
58;1;22215;58;1;22268
58;1;22216;58;1;26078
58;1;22217;58;1;11313
58;1;22218;58;1;20142
58;1;22220;58;1;22200
58;1;22221;58;1;23962
58;1;22222;58;1;37415
58;1;22223;58;1;36310
58;1;22224;58;1;12245
58;1;22225;58;1;22727
58;1;22226;58;1;59779
58;1;22227;58;1;23144
58;1;22228;58;1;23638
58;1;22229;58;1;44398
58;1;22230;58;1;23760
58;1;22232;58;1;25207
58;1;22233;58;1;10860
58;1;22234;58;1;35193
58;1;22235;58;1;10858
58;1;22238;58;1;22478
58;1;22240;58;1;22401
58;1;22242;58;1;21296
58;1;22243;58;1;12414
58;1;22244;58;1;22554
58;1;22245;58;1;22836
58;1;22246;58;1;22555
58;1;22247;58;1;22839
58;1;22248;58;1;60359
58;1;22250;58;1;60362
58;1;22251;58;1;12420
58;1;22253;58;1;8028
58;1;22255;58;1;12422
58;1;22257;58;1;26403
58;1;22260;58;1;24461
58;1;22261;58;1;39368
58;1;22262;58;1;12010
58;1;22263;58;1;10053
58;1;22264;58;1;39593
58;1;22265;58;1;26082
58;1;22266;58;1;23450
58;1;22268;58;1;22215
58;1;22269;58;1;22292
58;1;22270;58;1;23890
58;1;22271;58;1;24462
58;1;22272;58;1;23892
58;1;22273;58;1;39371
58;1;22275;58;1;10048
58;1;22276;58;1;1774
58;1;22277;58;1;11116
58;1;22278;58;1;25448
58;1;22279;58;1;23422
58;1;22280;58;1;25442
58;1;22281;58;1;11805
58;1;22282;58;1;11806
58;1;22283;58;1;22296
58;1;22285;58;1;12001
58;1;22286;58;1;24465
58;1;22288;58;1;24463
58;1;22289;58;1;10043
58;1;22290;58;1;23889
58;1;22291;58;1;23888
58;1;22292;58;1;22269
58;1;22293;58;1;26079
58;1;22294;58;1;22204
58;1;22296;58;1;11807
58;1;22297;58;1;12065
58;1;22298;58;1;5989
58;1;22302;58;1;10003
58;1;22307;58;1;22320
58;1;22311;58;1;23363
58;1;22312;58;1;24174
58;1;22315;58;1;23347
58;1;22317;58;1;12488
58;1;22318;58;1;23351
58;1;22320;58;1;22307
58;1;22321;58;1;41500
58;1;22322;58;1;10010
58;1;22324;58;1;23384
58;1;22326;58;1;23387
58;1;22327;58;1;26104
58;1;22329;58;1;23031
58;1;22330;58;1;24115
58;1;22336;58;1;22982
58;1;22339;58;1;12720
58;1;22340;58;1;23056
58;1;22341;58;1;24304
58;1;22342;58;1;24303
58;1;22343;58;1;12638
58;1;22344;58;1;20774
58;1;22345;58;1;23715
58;1;22347;58;1;23006
58;1;22350;58;1;23724
58;1;22351;58;1;22957
58;1;22352;58;1;22958
58;1;22356;58;1;56864
58;1;22360;58;1;12527
58;1;22362;58;1;54807
58;1;22366;58;1;20795
58;1;22367;58;1;42095
58;1;22368;58;1;14314
58;1;22369;58;1;54764
58;1;22370;58;1;14303
58;1;22372;58;1;30553
58;1;22375;58;1;12662
58;1;22379;58;1;30826
58;1;22381;58;1;11889
58;1;22385;58;1;22582
58;1;22386;58;1;22583
58;1;22388;58;1;23785
58;1;22392;58;1;10849
58;1;22394;58;1;25195
58;1;22396;58;1;25190
58;1;22401;58;1;22240
58;1;22403;58;1;26023
58;1;22405;58;1;22561
58;1;22406;58;1;12297
58;1;22407;58;1;25990
58;1;22409;58;1;45088
58;1;22410;58;1;36671
58;1;22411;58;1;26131
58;1;22412;58;1;12301
58;1;22414;58;1;6873
58;1;22417;58;1;11136
58;1;22418;58;1;45343
58;1;22419;58;1;39157
58;1;22420;58;1;24905
58;1;22421;58;1;6481
58;1;22422;58;1;25949
58;1;22423;58;1;25830
58;1;22424;58;1;25831
58;1;22426;58;1;28609
58;1;22427;58;1;22761
58;1;22428;58;1;28618
58;1;22429;58;1;26115
58;1;22430;58;1;26116
58;1;22431;58;1;22081
58;1;22432;58;1;25934
58;1;22433;58;1;25933
58;1;22436;58;1;25783
58;1;22438;58;1;25844
58;1;22440;58;1;23112
58;1;22441;58;1;11869
58;1;22442;58;1;23768
58;1;22445;58;1;29873
58;1;22448;58;1;25420
58;1;22449;58;1;21527
58;1;22450;58;1;3499
58;1;22451;58;1;34215
58;1;22452;58;1;13207
58;1;22453;58;1;24070
58;1;22454;58;1;26517
58;1;22455;58;1;10670
58;1;22456;58;1;25573
58;1;22457;58;1;34223
58;1;22458;58;1;34321
58;1;22459;58;1;10254
58;1;22460;58;1;37370
58;1;22461;58;1;24318
58;1;22462;58;1;24317
58;1;22463;58;1;26095
58;1;22464;58;1;44372
58;1;22465;58;1;25228
58;1;22466;58;1;23671
58;1;22467;58;1;11632
58;1;22470;58;1;11393
58;1;22471;58;1;23677
58;1;22472;58;1;23676
58;1;22474;58;1;22483
58;1;22477;58;1;22164
58;1;22478;58;1;22238
58;1;22480;58;1;35087
58;1;22481;58;1;12195
58;1;22482;58;1;36294
58;1;22483;58;1;22474
58;1;22485;58;1;23669
58;1;22486;58;1;44314
58;1;22487;58;1;23989
58;1;22488;58;1;11409
58;1;22490;58;1;45149
58;1;22491;58;1;22143
58;1;22493;58;1;22177
58;1;22495;58;1;45176
58;1;22496;58;1;45175
58;1;22501;58;1;45193
58;1;22502;58;1;25973
58;1;22503;58;1;45222
58;1;22505;58;1;44298
58;1;22506;58;1;22744
58;1;22510;58;1;11582
58;1;22511;58;1;22709
58;1;22515;58;1;24131
58;1;22516;58;1;23711
58;1;22517;58;1;22599
58;1;22520;58;1;30515
58;1;22521;58;1;12646
58;1;22522;58;1;30521
58;1;22525;58;1;22955
58;1;22526;58;1;23733
58;1;22527;58;1;23734
58;1;22528;58;1;26307
58;1;22529;58;1;30513
58;1;22531;58;1;22949
58;1;22533;58;1;27365
58;1;22534;58;1;26433
58;1;22535;58;1;27368
58;1;22536;58;1;12265
58;1;22542;58;1;25361
58;1;22543;58;1;12782
58;1;22544;58;1;21497
58;1;22545;58;1;25178
58;1;22549;58;1;10841
58;1;22551;58;1;21793
58;1;22553;58;1;12415
58;1;22554;58;1;22244
58;1;22555;58;1;22246
58;1;22556;58;1;21299
58;1;22557;58;1;21300
58;1;22558;58;1;26025
58;1;22560;58;1;12296
58;1;22561;58;1;22405
58;1;22564;58;1;25258
58;1;22565;58;1;41
58;1;22566;58;1;39504
58;1;22567;58;1;26034
58;1;22568;58;1;10395
58;1;22570;58;1;11899
58;1;22571;58;1;21280
58;1;22572;58;1;22589
58;1;22573;58;1;52553
58;1;22575;58;1;22718
58;1;22577;58;1;23154
58;1;22578;58;1;23156
58;1;22582;58;1;23123
58;1;22583;58;1;22386
58;1;22588;58;1;12674
58;1;22589;58;1;22572
58;1;22590;58;1;52937
58;1;22591;58;1;22706
58;1;22594;58;1;23062
58;1;22595;58;1;23061
58;1;22596;58;1;23707
58;1;22599;58;1;22517
58;1;22601;58;1;26046
58;1;22603;58;1;20291
58;1;22604;58;1;20292
58;1;22605;58;1;23083
58;1;22607;58;1;26049
58;1;22610;58;1;12659
58;1;22614;58;1;54962
58;1;22615;58;1;22885
58;1;22616;58;1;32005
58;1;22619;58;1;61297
58;1;22623;58;1;27544
58;1;22625;58;1;26060
58;1;22626;58;1;46501
58;1;22627;58;1;27435
58;1;22629;58;1;12829
58;1;22630;58;1;8100
58;1;22634;58;1;12855
58;1;22635;58;1;22832
58;1;22636;58;1;20971
58;1;22637;58;1;31372
58;1;22642;58;1;33482
58;1;22643;58;1;27797
58;1;22647;58;1;25152
58;1;22648;58;1;10822
58;1;22652;58;1;11919
58;1;22653;58;1;25338
58;1;22654;58;1;20839
58;1;22657;58;1;35318
58;1;22659;58;1;13828
58;1;22660;58;1;36227
58;1;22661;58;1;23813
58;1;22662;58;1;27704
58;1;22663;58;1;46598
58;1;22666;58;1;12887
58;1;22667;58;1;46696
58;1;22673;58;1;20719
58;1;22674;58;1;12722
58;1;22675;58;1;20566
58;1;22676;58;1;35351
58;1;22677;58;1;27549
58;1;22678;58;1;27983
58;1;22679;58;1;27989
58;1;22680;58;1;22867
58;1;22681;58;1;35450
58;1;22682;58;1;32139
58;1;22683;58;1;27993
58;1;22685;58;1;46575
58;1;22688;58;1;20565
58;1;22690;58;1;35472
58;1;22691;58;1;27883
58;1;22692;58;1;12962
58;1;22693;58;1;35382
58;1;22694;58;1;35387
58;1;22695;58;1;27974
58;1;22697;58;1;27961
58;1;22698;58;1;46567
58;1;22699;58;1;30125
58;1;22700;58;1;27945
58;1;22702;58;1;12964
58;1;22703;58;1;30807
58;1;22705;58;1;52863
58;1;22706;58;1;22591
58;1;22707;58;1;23089
58;1;22708;58;1;23064
58;1;22709;58;1;22511
58;1;22712;58;1;23095
58;1;22714;58;1;11591
58;1;22715;58;1;56850
58;1;22716;58;1;20288
58;1;22717;58;1;23085
58;1;22718;58;1;22575
58;1;22720;58;1;23120
58;1;22722;58;1;53454
58;1;22723;58;1;23776
58;1;22724;58;1;23462
58;1;22725;58;1;36308
58;1;22726;58;1;23463
58;1;22727;58;1;22225
58;1;22728;58;1;37357
58;1;22729;58;1;12198
58;1;22730;58;1;23946
58;1;22731;58;1;23691
58;1;22732;58;1;22731
58;1;22733;58;1;37204
58;1;22735;58;1;25217
58;1;22736;58;1;36931
58;1;22737;58;1;36770
58;1;22738;58;1;44400
58;1;22739;58;1;36970
58;1;22740;58;1;23648
58;1;22742;58;1;11633
58;1;22743;58;1;23952
58;1;22744;58;1;22506
58;1;22745;58;1;11528
58;1;22746;58;1;36572
58;1;22747;58;1;44002
58;1;22749;58;1;36663
58;1;22750;58;1;24708
58;1;22751;58;1;26148
58;1;22752;58;1;45401
58;1;22753;58;1;11553
58;1;22754;58;1;26279
58;1;22756;58;1;25279
58;1;22758;58;1;25827
58;1;22759;58;1;12323
58;1;22761;58;1;22427
58;1;22762;58;1;22428
58;1;22763;58;1;26114
58;1;22764;58;1;22024
58;1;22765;58;1;28614
58;1;22766;58;1;24752
58;1;22768;58;1;28566
58;1;22769;58;1;25931
58;1;22770;58;1;20190
58;1;22771;58;1;38632
58;1;22772;58;1;23603
58;1;22773;58;1;47613
58;1;22775;58;1;24577
58;1;22776;58;1;24578
58;1;22777;58;1;24579
58;1;22778;58;1;28492
58;1;22779;58;1;28490
58;1;22780;58;1;26313
58;1;22781;58;1;28481
58;1;22782;58;1;10508
58;1;22783;58;1;12343
58;1;22784;58;1;38803
58;1;22786;58;1;23613
58;1;22787;58;1;7952
58;1;22788;58;1;7948
58;1;22789;58;1;21308
58;1;22790;58;1;54007
58;1;22791;58;1;12355
58;1;22792;58;1;24973
58;1;22793;58;1;28350
58;1;22794;58;1;38639
58;1;22795;58;1;25056
58;1;22796;58;1;10131
58;1;22798;58;1;25009
58;1;22799;58;1;12257
58;1;22800;58;1;27359
58;1;22801;58;1;31562
58;1;22802;58;1;13536
58;1;22803;58;1;20942
58;1;22805;58;1;33206
58;1;22807;58;1;13679
58;1;22808;58;1;20330
58;1;22810;58;1;21062
58;1;22811;58;1;21057
58;1;22813;58;1;21409
58;1;22815;58;1;21407
58;1;22816;58;1;12557
58;1;22817;58;1;32261
58;1;22818;58;1;35046
58;1;22819;58;1;27407
58;1;22820;58;1;35011
58;1;22821;58;1;20734
58;1;22823;58;1;31300
58;1;22824;58;1;33466
58;1;22825;58;1;31380
58;1;22826;58;1;20574
58;1;22827;58;1;27430
58;1;22829;58;1;46934
58;1;22830;58;1;31303
58;1;22831;58;1;31348
58;1;22832;58;1;22635
58;1;22833;58;1;31373
58;1;22834;58;1;12292
58;1;22835;58;1;21298
58;1;22836;58;1;22245
58;1;22838;58;1;12417
58;1;22839;58;1;22247
58;1;22841;58;1;26005
58;1;22842;58;1;43186
58;1;22843;58;1;23190
58;1;22844;58;1;23189
58;1;22845;58;1;27760
58;1;22847;58;1;21078
58;1;22848;58;1;27761
58;1;22849;58;1;25806
58;1;22850;58;1;25807
58;1;22853;58;1;12768
58;1;22854;58;1;21482
58;1;22856;58;1;35308
58;1;22857;58;1;27685
58;1;22858;58;1;20900
58;1;22862;58;1;23824
58;1;22863;58;1;12976
58;1;22867;58;1;35439
58;1;22869;58;1;35474
58;1;22871;58;1;23836
58;1;22872;58;1;12985
58;1;22874;58;1;27525
58;1;22876;58;1;27562
58;1;22878;58;1;27519
58;1;22881;58;1;20856
58;1;22884;58;1;31983
58;1;22885;58;1;22615
58;1;22886;58;1;22902
58;1;22889;58;1;27604
58;1;22890;58;1;27563
58;1;22892;58;1;26206
58;1;22893;58;1;13774
58;1;22895;58;1;27590
58;1;22896;58;1;22905
58;1;22897;58;1;21686
58;1;22899;58;1;21572
58;1;22900;58;1;26443
58;1;22902;58;1;22886
58;1;22903;58;1;12596
58;1;22904;58;1;27591
58;1;22905;58;1;22896
58;1;22907;58;1;12925
58;1;22910;58;1;22991
58;1;22912;58;1;13496
58;1;22913;58;1;21259
58;1;22914;58;1;21258
58;1;22916;58;1;26434
58;1;22919;58;1;11571
58;1;22922;58;1;24129
58;1;22923;58;1;30701
58;1;22924;58;1;57922
58;1;22926;58;1;22940
58;1;22928;58;1;12634
58;1;22930;58;1;30782
58;1;22931;58;1;23080
58;1;22933;58;1;23042
58;1;22934;58;1;26426
58;1;22935;58;1;30917
58;1;22936;58;1;20649
58;1;22938;58;1;22907
58;1;22940;58;1;12635
58;1;22941;58;1;20772
58;1;22942;58;1;22967
58;1;22943;58;1;22968
58;1;22944;58;1;23002
58;1;22945;58;1;23001
58;1;22946;58;1;22952
58;1;22947;58;1;23732
58;1;22949;58;1;20317
58;1;22950;58;1;12259
58;1;22951;58;1;23731
58;1;22952;58;1;22946
58;1;22953;58;1;22972
58;1;22955;58;1;22525
58;1;22956;58;1;26420
58;1;22957;58;1;22351
58;1;22958;58;1;22352
58;1;22964;58;1;23079
58;1;22965;58;1;12971
58;1;22966;58;1;20770
58;1;22967;58;1;22942
58;1;22968;58;1;22943
58;1;22969;58;1;23003
58;1;22971;58;1;23005
58;1;22972;58;1;22953
58;1;22976;58;1;26421
58;1;22977;58;1;12531
58;1;22978;58;1;20308
58;1;22979;58;1;23071
58;1;22980;58;1;52891
58;1;22981;58;1;26491
58;1;22982;58;1;22336
58;1;22983;58;1;14190
58;1;22984;58;1;12631
58;1;22986;58;1;26194
58;1;22988;58;1;27894
58;1;22989;58;1;23856
58;1;22990;58;1;12576
58;1;22991;58;1;46729
58;1;22995;58;1;20652
58;1;22997;58;1;12927
58;1;23001;58;1;22945
58;1;23002;58;1;22944
58;1;23003;58;1;22969
58;1;23004;58;1;23714
58;1;23005;58;1;22971
58;1;23006;58;1;22347
58;1;23007;58;1;12644
58;1;23008;58;1;20778
58;1;23009;58;1;37873
58;1;23010;58;1;10652
58;1;23011;58;1;37887
58;1;23012;58;1;10673
58;1;23013;58;1;37830
58;1;23014;58;1;47374
58;1;23016;58;1;34237
58;1;23017;58;1;30034
58;1;23018;58;1;20413
58;1;23021;58;1;52036
58;1;23022;58;1;24267
58;1;23023;58;1;28441
58;1;23024;58;1;20150
58;1;23026;58;1;39289
58;1;23027;58;1;25254
58;1;23028;58;1;24291
58;1;23029;58;1;23366
58;1;23031;58;1;22329
58;1;23032;58;1;24116
58;1;23033;58;1;40508
58;1;23034;58;1;23441
58;1;23035;58;1;48447
58;1;23036;58;1;11985
58;1;23037;58;1;11986
58;1;23038;58;1;25435
58;1;23040;58;1;26427
58;1;23042;58;1;22933
58;1;23045;58;1;23078
58;1;23046;58;1;23077
58;1;23050;58;1;12970
58;1;23056;58;1;22340
58;1;23059;58;1;24130
58;1;23061;58;1;22595
58;1;23062;58;1;22594
58;1;23063;58;1;30834
58;1;23064;58;1;22708
58;1;23065;58;1;52504
58;1;23067;58;1;57918
58;1;23068;58;1;26452
58;1;23069;58;1;30920
58;1;23070;58;1;24125
58;1;23071;58;1;22979
58;1;23074;58;1;12630
58;1;23077;58;1;23046
58;1;23078;58;1;23045
58;1;23079;58;1;22964
58;1;23080;58;1;22931
58;1;23081;58;1;20295
58;1;23083;58;1;26042
58;1;23084;58;1;26041
58;1;23085;58;1;22717
58;1;23086;58;1;11597
58;1;23087;58;1;23100
58;1;23088;58;1;25419
58;1;23089;58;1;30831
58;1;23090;58;1;11580
58;1;23094;58;1;24135
58;1;23095;58;1;22712
58;1;23098;58;1;30907
58;1;23100;58;1;23087
58;1;23101;58;1;23149
58;1;23102;58;1;11879
58;1;23104;58;1;57808
58;1;23105;58;1;30912
58;1;23107;58;1;23115
58;1;23108;58;1;48800
58;1;23110;58;1;23907
58;1;23111;58;1;23145
58;1;23112;58;1;22440
58;1;23113;58;1;12135
58;1;23114;58;1;23566
58;1;23115;58;1;23107
58;1;23116;58;1;23131
58;1;23120;58;1;22720
58;1;23121;58;1;23630
58;1;23122;58;1;23631
58;1;23123;58;1;22385
58;1;23124;58;1;23473
58;1;23127;58;1;23146
58;1;23129;58;1;12124
58;1;23131;58;1;23116
58;1;23136;58;1;23701
58;1;23137;58;1;23702
58;1;23138;58;1;37108
58;1;23139;58;1;23780
58;1;23140;58;1;23781
58;1;23141;58;1;23782
58;1;23142;58;1;53557
58;1;23143;58;1;23466
58;1;23144;58;1;22227
58;1;23145;58;1;23111
58;1;23146;58;1;23127
58;1;23147;58;1;12123
58;1;23148;58;1;25421
58;1;23149;58;1;23101
58;1;23153;58;1;11883
58;1;23154;58;1;22577
58;1;23156;58;1;23628
58;1;23157;58;1;30645
58;1;23164;58;1;20806
58;1;23165;58;1;12752
58;1;23166;58;1;42319
58;1;23167;58;1;42259
58;1;23168;58;1;28146
58;1;23169;58;1;23996
58;1;23170;58;1;23992
58;1;23172;58;1;28155
58;1;23175;58;1;10830
58;1;23181;58;1;27829
58;1;23182;58;1;27741
58;1;23183;58;1;27842
58;1;23184;58;1;43063
58;1;23185;58;1;43065
58;1;23187;58;1;13753
58;1;23188;58;1;25797
58;1;23189;58;1;22844
58;1;23190;58;1;22843
58;1;23191;58;1;27769
58;1;23193;58;1;26463
58;1;23195;58;1;25371
58;1;23197;58;1;11154
58;1;23198;58;1;24913
58;1;23199;58;1;24912
58;1;23200;58;1;29559
58;1;23201;58;1;25690
58;1;23203;58;1;25953
58;1;23204;58;1;45926
58;1;23207;58;1;38984
58;1;23208;58;1;25775
58;1;23209;58;1;24598
58;1;23215;58;1;11065
58;1;23216;58;1;20203
58;1;23217;58;1;20201
58;1;23218;58;1;11084
58;1;23219;58;1;46088
58;1;23220;58;1;46032
58;1;23221;58;1;21229
58;1;23222;58;1;28406
58;1;23223;58;1;21310
58;1;23224;58;1;21311
58;1;23225;58;1;21312
58;1;23226;58;1;28398
58;1;23229;58;1;21678
58;1;23230;58;1;21679
58;1;23231;58;1;21680
58;1;23232;58;1;23328
58;1;23233;58;1;54122
58;1;23235;58;1;10683
58;1;23236;58;1;12369
58;1;23237;58;1;25061
58;1;23238;58;1;35611
58;1;23240;58;1;35612
58;1;23241;58;1;25062
58;1;23244;58;1;25063
58;1;23245;58;1;25066
58;1;23246;58;1;25067
58;1;23247;58;1;10697
58;1;23248;58;1;25070
58;1;23249;58;1;35524
58;1;23251;58;1;35521
58;1;23252;58;1;53940
58;1;23253;58;1;35505
58;1;23254;58;1;45468
58;1;23255;58;1;35712
58;1;23256;58;1;24033
58;1;23257;58;1;35560
58;1;23258;58;1;35561
58;1;23262;58;1;49229
58;1;23263;58;1;2037
58;1;23265;58;1;21631
58;1;23276;58;1;24155
58;1;23279;58;1;11854
58;1;23281;58;1;48382
58;1;23282;58;1;48714
58;1;23284;58;1;23767
58;1;23285;58;1;12086
58;1;23287;58;1;11943
58;1;23288;58;1;44245
58;1;23289;58;1;12237
